Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
167,Entry short,2024-05-21 09:35,G_S,18703.75,5,187037.5,181.3,0.10,184.4,0.10,-73.1,-0.04,-1317.26,-2.63,2
168,Exit short,2024-05-22 09:40,G_SX,18795.25,7,263347,204.82,0.08,209.16,0.08,-49.84,-0.02,-1112.44,-2.22,1
168,Entry short,2024-05-22 09:35,G_S,18810.5,7,263347,204.82,0.08,209.16,0.08,-49.84,-0.02,-1112.44,-2.22,1
169,Exit short,2024-05-23 09:40,G_SX,18924,5,189432.5,186.3,0.10,189.4,0.10,-25.6,-0.01,-926.14,-1.85,1
169,Entry short,2024-05-23 09:35,G_S,18943.25,5,189432.5,186.3,0.10,189.4,0.10,-25.6,-0.01,-926.14,-1.85,1
170,Exit long,2024-05-24 09:40,G_LX,18770.25,4,149958,199.04,0.13,201.52,0.13,-48.48,-0.03,-727.1,-1.45,1
170,Entry long,2024-05-24 09:35,G_L,18744.75,4,149958,199.04,0.13,201.52,0.13,-48.48,-0.03,-727.1,-1.45,1
171,Exit short,2024-05-27 09:45,G_SX,18895.5,11,415921,206.36,0.05,213.18,0.05,-133.32,-0.03,-520.74,-1.04,2
171,Entry short,2024-05-27 09:35,G_S,18905.5,11,415921,206.36,0.05,213.18,0.05,-133.32,-0.03,-520.74,-1.04,2
172,Exit long,2024-05-29 09:40,G_LX,18788,4,150434,-134.96,-0.09,7.52,0.00,-132.48,-0.09,-655.7,-1.31,1
172,Entry long,2024-05-29 09:35,G_L,18804.25,4,150434,-134.96,-0.09,7.52,0.00,-132.48,-0.09,-655.7,-1.31,1
173,Exit long,2024-05-30 09:55,G_LX,18717.5,4,149886,-150.96,-0.10,155.52,0.10,-148.48,-0.10,-806.66,-1.61,4
173,Entry long,2024-05-30 09:35,G_L,18735.75,4,149886,-150.96,-0.10,155.52,0.10,-148.48,-0.10,-806.66,-1.61,4
174,Exit short,2024-06-03 09:40,G_SX,18739,5,187242.5,-153.7,-0.08,44.4,0.02,-150.6,-0.08,-960.36,-1.92,1
174,Entry short,2024-06-03 09:35,G_S,18724.25,5,187242.5,-153.7,-0.08,44.4,0.02,-150.6,-0.08,-960.36,-1.92,1
175,Exit short,2024-06-04 09:55,G_SX,18597.25,3,111760.5,173.28,0.16,175.14,0.16,-33.36,-0.03,-787.08,-1.57,4
175,Entry short,2024-06-04 09:35,G_S,18626.75,3,111760.5,173.28,0.16,175.14,0.16,-33.36,-0.03,-787.08,-1.57,4
176,Exit short,2024-06-05 09:40,G_SX,18834,5,188200,-146.2,-0.08,14.4,0.01,-143.1,-0.08,-933.28,-1.87,1
176,Entry short,2024-06-05 09:35,G_S,18820,5,188200,-146.2,-0.08,14.4,0.01,-143.1,-0.08,-933.28,-1.87,1
177,Exit short,2024-06-06 09:45,G_SX,19090.5,5,191125,213.8,0.11,216.9,0.11,-35.6,-0.02,-719.48,-1.44,2
177,Entry short,2024-06-06 09:35,G_S,19112.5,5,191125,213.8,0.11,216.9,0.11,-35.6,-0.02,-719.48,-1.44,2
178,Exit long,2024-06-10 09:40,G_LX,19002.5,5,190167.5,-148.7,-0.08,56.9,0.03,-145.6,-0.08,-868.18,-1.74,1
178,Entry long,2024-06-10 09:35,G_L,19016.75,5,190167.5,-148.7,-0.08,56.9,0.03,-145.6,-0.08,-868.18,-1.74,1
179,Exit short,2024-06-11 09:40,G_SX,19072,5,190577.5,-148.7,-0.08,24.4,0.01,-145.6,-0.08,-1016.88,-2.03,1
179,Entry short,2024-06-11 09:35,G_S,19057.75,5,190577.5,-148.7,-0.08,24.4,0.01,-145.6,-0.08,-1016.88,-2.03,1
180,Exit short,2024-06-13 09:50,G_SX,19630,4,157262,217.04,0.14,219.52,0.14,-50.48,-0.03,-799.84,-1.60,3
180,Entry short,2024-06-13 09:35,G_S,19657.75,4,157262,217.04,0.14,219.52,0.14,-50.48,-0.03,-799.84,-1.60,3
181,Exit short,2024-06-14 09:45,G_SX,19615.75,4,156792,-138.96,-0.09,111.52,0.07,-136.48,-0.09,-938.8,-1.88,2
181,Entry short,2024-06-14 09:35,G_S,19599,4,156792,-138.96,-0.09,111.52,0.07,-136.48,-0.09,-938.8,-1.88,2
182,Exit short,2024-06-17 09:45,G_SX,19933,5,199520,183.8,0.09,186.9,0.09,-63.1,-0.03,-755,-1.51,2
182,Entry short,2024-06-17 09:35,G_S,19952,5,199520,183.8,0.09,186.9,0.09,-63.1,-0.03,-755,-1.51,2
183,Exit short,2024-06-18 09:50,G_SX,20164.25,4,161506,187.04,0.12,189.52,0.12,-84.48,-0.05,-567.96,-1.14,3
183,Entry short,2024-06-18 09:35,G_S,20188.25,4,161506,187.04,0.12,189.52,0.12,-84.48,-0.05,-567.96,-1.14,3
184,Exit short,2024-06-19 09:40,G_SX,20247.5,14,566762,-185.36,-0.03,26.32,0.00,-176.68,-0.03,-753.32,-1.51,1
184,Entry short,2024-06-19 09:35,G_S,20241.5,14,566762,-185.36,-0.03,26.32,0.00,-176.68,-0.03,-753.32,-1.51,1
185,Exit long,2024-06-21 09:40,G_LX,19975.75,3,119977.5,-126.72,-0.11,80.64,0.07,-124.86,-0.10,-880.04,-1.76,1
185,Entry long,2024-06-21 09:35,G_L,19996.25,3,119977.5,-126.72,-0.11,80.64,0.07,-124.86,-0.10,-880.04,-1.76,1
186,Exit long,2024-06-24 09:40,G_LX,19917.75,3,119626.5,-123.72,-0.10,4.14,0.00,-121.86,-0.10,-1003.76,-2.01,1
186,Entry long,2024-06-24 09:35,G_L,19937.75,3,119626.5,-123.72,-0.10,4.14,0.00,-121.86,-0.10,-1003.76,-2.01,1
187,Exit long,2024-06-25 09:40,G_LX,19828.25,4,158446,175.04,0.11,177.52,0.11,-64.48,-0.04,-828.72,-1.66,1
187,Entry long,2024-06-25 09:35,G_L,19805.75,4,158446,175.04,0.11,177.52,0.11,-64.48,-0.04,-828.72,-1.66,1
188,Exit short,2024-06-26 09:45,G_SX,19955.5,4,159498,-150.96,-0.09,127.52,0.08,-148.48,-0.09,-979.68,-1.96,2
188,Entry short,2024-06-26 09:35,G_S,19937.25,4,159498,-150.96,-0.09,127.52,0.08,-148.48,-0.09,-979.68,-1.96,2
189,Exit short,2024-06-27 09:40,G_SX,20064.75,3,120556.5,164.28,0.14,166.14,0.14,-25.86,-0.02,-815.4,-1.63,1
189,Entry short,2024-06-27 09:35,G_S,20092.75,3,120556.5,164.28,0.14,166.14,0.14,-25.86,-0.02,-815.4,-1.63,1
190,Exit short,2024-06-28 09:45,G_SX,20107.75,3,120523.5,-126.72,-0.11,115.14,0.10,-124.86,-0.10,-942.12,-1.88,2
