Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
25,Exit short,2026-01-06 10:15,SX_PRB,25763.5,16,824424,-27.84,0.00,1174.08,0.14,-129.92,-0.02,8800.7,17.60,2
25,Entry short,2026-01-06 10:05,Short_PRB,25763.25,16,824424,-27.84,0.00,1174.08,0.14,-129.92,-0.02,8800.7,17.60,2
26,Exit short,2026-01-07 10:45,SX_PRB,25904.25,16,828552,-403.84,-0.05,30.08,0.00,-393.92,-0.05,8396.86,16.79,0
26,Entry short,2026-01-07 10:45,Short_PRB,25892.25,16,828552,-403.84,-0.05,30.08,0.00,-393.92,-0.05,8396.86,16.79,0
27,Exit long,2026-01-15 10:25,LX_PRB,25854,10,517085,-17.4,0.00,1223.8,0.24,-36.2,-0.01,8379.46,16.76,3
27,Entry long,2026-01-15 10:10,Long_PRB,25854.25,10,517085,-17.4,0.00,1223.8,0.24,-36.2,-0.01,8379.46,16.76,3
28,Exit long,2026-01-16 10:10,LX_PRB,25720.75,10,514580,-177.4,-0.03,338.8,0.07,-401.2,-0.08,8202.06,16.40,0
28,Entry long,2026-01-16 10:10,Long_PRB,25729,10,514580,-177.4,-0.03,338.8,0.07,-401.2,-0.08,8202.06,16.40,0
29,Exit short,2026-01-21 10:15,SX_PRB,25344.25,10,506560,-337.4,-0.07,53.8,0.01,-331.2,-0.07,7864.66,15.73,1
29,Entry short,2026-01-21 10:10,Short_PRB,25328,10,506560,-337.4,-0.07,53.8,0.01,-331.2,-0.07,7864.66,15.73,1
30,Exit short,2026-01-22 11:10,SX_PRB,25654,13,666789.5,-230.62,-0.03,108.94,0.02,-378.56,-0.06,7634.04,15.27,0
30,Entry short,2026-01-22 11:10,Short_PRB,25645.75,13,666789.5,-230.62,-0.03,108.94,0.02,-378.56,-0.06,7634.04,15.27,0
31,Exit long,2026-01-28 10:30,LX_PRB,26205,18,943785,-427.32,-0.05,276.84,0.03,-416.16,-0.04,7206.72,14.41,0
31,Entry long,2026-01-28 10:30,Long_PRB,26216.25,18,943785,-427.32,-0.05,276.84,0.03,-416.16,-0.04,7206.72,14.41,0
32,Exit short,2026-02-10 10:55,SX_PRB,25365,14,712180,1942.64,0.27,1951.32,0.27,-113.68,-0.02,9149.36,18.30,5
32,Entry short,2026-02-10 10:30,Short_PRB,25435,14,712180,1942.64,0.27,1951.32,0.27,-113.68,-0.02,9149.36,18.30,5
33,Exit long,2026-02-17 10:30,LX_PRB,24459,14,685237,-402.36,-0.06,0,0.00,-393.68,-0.06,8747,17.49,0
33,Entry long,2026-02-17 10:30,Long_PRB,24472.75,14,685237,-402.36,-0.06,0,0.00,-393.68,-0.06,8747,17.49,0
34,Exit short,2026-03-05 10:05,SX_A,25131.25,10,503420,782.6,0.16,788.8,0.16,-186.2,-0.04,9529.6,19.06,1
34,Entry short,2026-03-05 10:00,Short_A,25171,10,503420,782.6,0.16,788.8,0.16,-186.2,-0.04,9529.6,19.06,1
35,Exit short,2026-03-19 10:10,SX_PRB,24516.5,12,588390,-20.88,0.00,1114.56,0.19,-175.44,-0.03,9508.72,19.02,1
35,Entry short,2026-03-19 10:05,Short_PRB,24516.25,12,588390,-20.88,0.00,1114.56,0.19,-175.44,-0.03,9508.72,19.02,1
36,Exit long,2026-03-20 10:10,LX_PRB,24272.5,13,631091.5,-22.62,0.00,960.44,0.15,-170.56,-0.03,9486.1,18.97,1
36,Entry long,2026-03-20 10:05,Long_PRB,24272.75,13,631091.5,-22.62,0.00,960.44,0.15,-170.56,-0.03,9486.1,18.97,1
37,Exit long,2026-03-26 12:15,LX_PRB,24050.5,10,481015,-17.4,0.00,1523.8,0.32,-11.2,0.00,9468.7,18.94,9
37,Entry long,2026-03-26 11:30,Long_PRB,24050.75,10,481015,-17.4,0.00,1523.8,0.32,-11.2,0.00,9468.7,18.94,9
38,Exit short,2026-04-02 10:05,SX_PRB,23923.75,14,669473,-409.36,-0.06,0,0.00,-400.68,-0.06,9059.34,18.12,0
38,Entry short,2026-04-02 10:05,Short_PRB,23909.75,14,669473,-409.36,-0.06,0,0.00,-400.68,-0.06,9059.34,18.12,0
39,Exit short,2026-04-21 10:05,SX_A,26855,14,751142,-815.36,-0.11,82.32,0.01,-806.68,-0.11,8243.98,16.49,1
39,Entry short,2026-04-21 10:00,Short_A,26826.5,14,751142,-815.36,-0.11,82.32,0.01,-806.68,-0.11,8243.98,16.49,1
40,Exit short,2026-04-23 09:55,SX_A,27018,16,865848,1252.16,0.14,1262.08,0.15,-73.92,-0.01,9496.14,18.99,1
40,Entry short,2026-04-23 09:50,Short_A,27057.75,16,865848,1252.16,0.14,1262.08,0.15,-73.92,-0.01,9496.14,18.99,1
41,Exit long,2026-04-28 11:30,LX_PRB,27022.75,10,540560,-117.4,-0.02,108.8,0.02,-286.2,-0.05,9378.74,18.76,0
41,Entry long,2026-04-28 11:30,Long_PRB,27028,10,540560,-117.4,-0.02,108.8,0.02,-286.2,-0.05,9378.74,18.76,0
42,Exit short,2026-04-30 11:25,SX_PRB,27404.25,15,822120,-26.1,0.00,815.7,0.10,-189.3,-0.02,9352.64,18.71,2
42,Entry short,2026-04-30 11:15,Short_PRB,27404,15,822120,-26.1,0.00,815.7,0.10,-189.3,-0.02,9352.64,18.71,2
43,Exit short,2026-05-04 10:05,SX_A,27830.25,13,724620,1017.38,0.14,1025.44,0.14,-554.06,-0.08,10370.02,20.74,1
43,Entry short,2026-05-04 10:00,Short_A,27870,13,724620,1017.38,0.14,1025.44,0.14,-554.06,-0.08,10370.02,20.74,1
44,Exit short,2026-05-07 10:00,SX_A,28804,17,978562.5,-794.58,-0.08,65.96,0.01,-784.04,-0.08,9575.44,19.15,1
44,Entry short,2026-05-07 09:55,Short_A,28781.25,17,978562.5,-794.58,-0.08,65.96,0.01,-784.04,-0.08,9575.44,19.15,1
45,Exit short,2026-05-21 11:30,SX_PRB,29192.5,16,936104,1924.16,0.21,1934.08,0.21,-97.92,-0.01,11499.6,23.00,1
45,Entry short,2026-05-21 11:25,Short_PRB,29253.25,16,936104,1924.16,0.21,1934.08,0.21,-97.92,-0.01,11499.6,23.00,1
46,Exit short,2026-05-26 10:10,SX_PRB,30006.25,12,720144,-20.88,0.00,352.56,0.05,-115.44,-0.02,11478.72,22.96,1
46,Entry short,2026-05-26 10:05,Short_PRB,30006,12,720144,-20.88,0.00,352.56,0.05,-115.44,-0.02,11478.72,22.96,1
47,Exit short,2026-05-29 10:15,SX_PRB,30420.75,10,610365,1937.6,0.32,1943.8,0.32,-46.2,-0.01,13416.32,26.83,2
47,Entry short,2026-05-29 10:05,Short_PRB,30518.25,10,610365,1937.6,0.32,1943.8,0.32,-46.2,-0.01,13416.32,26.83,2
48,Exit long,2026-06-05 10:10,LX_PRB,29862.5,11,655022.5,1938.86,0.30,1945.68,0.30,-265.32,-0.04,15355.18,30.71,1
48,Entry long,2026-06-05 10:05,Long_PRB,29773.75,11,655022.5,1938.86,0.30,1945.68,0.30,-265.32,-0.04,15355.18,30.71,1
49,Exit short,2026-06-10 10:20,SX_PRB,29169.25,11,641333,-404.14,-0.06,0,0.00,-397.32,-0.06,14951.04,29.90,0
49,Entry short,2026-06-10 10:20,Short_PRB,29151.5,11,641333,-404.14,-0.06,0,0.00,-397.32,-0.06,14951.04,29.90,0
50,Exit long,2026-06-17 10:45,LX_PRB,30317.5,12,728010,-404.88,-0.06,0,0.00,-397.44,-0.05,14546.16,29.09,0
50,Entry long,2026-06-17 10:45,Long_PRB,30333.75,12,728010,-404.88,-0.06,0,0.00,-397.44,-0.05,14546.16,29.09,0
51,Exit short,2026-06-24 10:40,SX_PRB,29793.5,12,714648,-410.88,-0.06,0,0.00,-403.44,-0.06,14135.28,28.27,0
51,Entry short,2026-06-24 10:40,Short_PRB,29777,12,714648,-410.88,-0.06,0,0.00,-403.44,-0.06,14135.28,28.27,0
52,Exit long,2026-07-08 11:10,LX_PRB,29149,15,874867.5,-416.1,-0.05,1078.2,0.12,-406.8,-0.05,13719.18,27.44,0
52,Entry long,2026-07-08 11:10,Long_PRB,29162.25,15,874867.5,-416.1,-0.05,1078.2,0.12,-406.8,-0.05,13719.18,27.44,0
53,Exit short,2026-07-10 10:15,SX_A,29897.5,12,718494,939.12,0.13,946.56,0.13,-715.44,-0.10,14658.3,29.32,5
53,Entry short,2026-07-10 09:50,Short_A,29937.25,12,718494,939.12,0.13,946.56,0.13,-715.44,-0.10,14658.3,29.32,5
