Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
38,Entry short,2025-01-08 10:05,Short_AP,21351.75,3,128110.5,294.78,0.23,296.64,0.23,-93.36,-0.07,-4181.86,-8.36,1
39,Exit short,2025-01-28 10:10,SX_AP,21369.25,3,127909.5,-309.72,-0.24,8.64,0.01,-307.86,-0.24,-4491.58,-8.98,1
39,Entry short,2025-01-28 10:05,Short_AP,21318.25,3,127909.5,-309.72,-0.24,8.64,0.01,-307.86,-0.24,-4491.58,-8.98,1
40,Exit long,2025-02-03 10:00,LX_H,21171.25,2,84862,-179.48,-0.21,8.76,0.01,-178.24,-0.21,-4671.06,-9.34,1
40,Entry long,2025-02-03 09:55,Long_H,21215.5,2,84862,-179.48,-0.21,8.76,0.01,-178.24,-0.21,-4671.06,-9.34,1
41,Exit short,2025-02-11 10:00,SX_A,21807.5,6,261327,-370.44,-0.14,194.28,0.07,-366.72,-0.14,-5041.5,-10.08,1
41,Entry short,2025-02-11 09:55,Short_A,21777.25,6,261327,-370.44,-0.14,194.28,0.07,-366.72,-0.14,-5041.5,-10.08,1
42,Exit short,2025-03-25 10:25,SX_AP,20446.25,3,122319,-362.22,-0.30,5.64,0.00,-360.36,-0.29,-5403.72,-10.81,5
42,Entry short,2025-03-25 10:00,Short_AP,20386.5,3,122319,-362.22,-0.30,5.64,0.00,-360.36,-0.29,-5403.72,-10.81,5
43,Exit long,2025-04-16 10:05,LX_A,18586.25,5,185465,391.3,0.21,394.4,0.21,-35.6,-0.02,-5012.42,-10.02,1
43,Entry long,2025-04-16 10:00,Long_A,18546.5,5,185465,391.3,0.21,394.4,0.21,-35.6,-0.02,-5012.42,-10.02,1
44,Exit short,2025-04-29 10:00,SX_A,19470.5,4,156082,313.04,0.20,315.52,0.20,-158.48,-0.10,-4699.38,-9.40,2
44,Entry short,2025-04-29 09:50,Short_A,19510.25,4,156082,313.04,0.20,315.52,0.20,-158.48,-0.10,-4699.38,-9.40,2
45,Exit short,2025-05-05 10:30,SX_H,20027.25,1,40114,58.26,0.15,58.88,0.15,-79.62,-0.20,-4641.12,-9.28,6
45,Entry short,2025-05-05 10:00,Short_H,20057,1,40114,58.26,0.15,58.88,0.15,-79.62,-0.20,-4641.12,-9.28,6
46,Exit short,2025-05-21 10:00,SX_A,21406.25,7,299292,-404.18,-0.14,216.16,0.07,-399.84,-0.13,-5045.3,-10.09,2
46,Entry short,2025-05-21 09:50,Short_A,21378,7,299292,-404.18,-0.14,216.16,0.07,-399.84,-0.13,-5045.3,-10.09,2
47,Exit short,2025-06-17 10:10,SX_A,22116,5,220772.5,-393.7,-0.18,51.9,0.02,-390.6,-0.18,-5439,-10.88,2
47,Entry short,2025-06-17 10:00,Short_A,22077.25,5,220772.5,-393.7,-0.18,51.9,0.02,-390.6,-0.18,-5439,-10.88,2
48,Exit short,2025-06-18 10:00,SX_A,22027,8,352032,-409.92,-0.12,339.04,0.10,-404.96,-0.12,-5848.92,-11.70,2
48,Entry short,2025-06-18 09:50,Short_A,22002,8,352032,-409.92,-0.12,339.04,0.10,-404.96,-0.12,-5848.92,-11.70,2
49,Exit short,2025-06-26 10:30,SX_A,22577.75,6,270561,-379.44,-0.14,23.28,0.01,-375.72,-0.14,-6228.36,-12.46,5
49,Entry short,2025-06-26 10:05,Short_A,22546.75,6,270561,-379.44,-0.14,23.28,0.01,-375.72,-0.14,-6228.36,-12.46,5
50,Exit long,2025-07-07 12:00,LX_A,22946.5,10,458135,782.6,0.17,788.8,0.17,-236.2,-0.05,-5445.76,-10.89,11
50,Entry long,2025-07-07 11:05,Long_A,22906.75,10,458135,782.6,0.17,788.8,0.17,-236.2,-0.05,-5445.76,-10.89,11
51,Exit short,2025-07-28 10:05,SX_AP,23526.25,13,611273,-425.62,-0.07,69.94,0.01,-417.56,-0.07,-5871.38,-11.74,1
51,Entry short,2025-07-28 10:00,Short_AP,23510.5,13,611273,-425.62,-0.07,69.94,0.01,-417.56,-0.07,-5871.38,-11.74,1
52,Exit long,2025-07-29 11:05,LX_A,23512.75,13,611728,-412.62,-0.07,368.94,0.06,-404.56,-0.07,-6284,-12.57,2
52,Entry long,2025-07-29 10:55,Long_A,23528,13,611728,-412.62,-0.07,368.94,0.06,-404.56,-0.07,-6284,-12.57,2
53,Exit short,2025-08-11 10:10,SX_A,23749.25,8,379616,-381.92,-0.10,47.04,0.01,-376.96,-0.10,-6665.92,-13.33,2
53,Entry short,2025-08-11 10:00,Short_A,23726,8,379616,-381.92,-0.10,47.04,0.01,-376.96,-0.10,-6665.92,-13.33,2
54,Exit long,2025-08-12 10:05,LX_A,23703.5,4,189310,313.04,0.17,315.52,0.17,-48.48,-0.03,-6352.88,-12.71,1
54,Entry long,2025-08-12 10:00,Long_A,23663.75,4,189310,313.04,0.17,315.52,0.17,-48.48,-0.03,-6352.88,-12.71,1
55,Exit long,2025-08-18 10:45,LX_AP,23743,5,237827.5,-403.7,-0.17,414.4,0.17,-400.6,-0.17,-6756.58,-13.51,9
55,Entry long,2025-08-18 10:00,Long_AP,23782.75,5,237827.5,-403.7,-0.17,414.4,0.17,-400.6,-0.17,-6756.58,-13.51,9
56,Exit long,2025-08-29 11:20,LX_A,23490,6,281403,469.56,0.17,473.28,0.17,-81.72,-0.03,-6287.02,-12.57,4
56,Entry long,2025-08-29 11:00,Long_A,23450.25,6,281403,469.56,0.17,473.28,0.17,-81.72,-0.03,-6287.02,-12.57,4
57,Exit short,2025-09-03 10:10,SX_AP,23383.75,7,328069,687.82,0.21,692.16,0.21,-259.84,-0.08,-5599.2,-11.20,1
