Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
25,Exit short,2025-12-02 11:05,SX_A,25607.75,17,872015,1330.42,0.15,1340.96,0.15,-571.54,-0.07,6479.12,12.96,2
25,Entry short,2025-12-02 10:55,Short_A,25647.5,17,872015,1330.42,0.15,1340.96,0.15,-571.54,-0.07,6479.12,12.96,2
26,Exit long,2025-12-10 11:15,LX_A,25617.25,14,716170,1095.64,0.15,1104.32,0.15,-239.68,-0.03,7574.76,15.15,2
26,Entry long,2025-12-10 11:05,Long_A,25577.5,14,716170,1095.64,0.15,1104.32,0.15,-239.68,-0.03,7574.76,15.15,2
27,Exit short,2025-12-16 10:10,SX_PRB,25313,12,609462,1935.12,0.32,1942.56,0.32,-253.44,-0.04,9509.88,19.02,1
27,Entry short,2025-12-16 10:05,Short_PRB,25394.25,12,609462,1935.12,0.32,1942.56,0.32,-253.44,-0.04,9509.88,19.02,1
28,Exit long,2025-12-31 11:55,LX_A,25603.5,18,920295,1408.68,0.15,1419.84,0.15,-290.16,-0.03,10918.56,21.84,11
28,Entry long,2025-12-31 11:00,Long_A,25563.75,18,920295,1408.68,0.15,1419.84,0.15,-290.16,-0.03,10918.56,21.84,11
29,Exit long,2026-01-02 10:35,LX_PRB,25551.25,12,611310,1905.12,0.31,1912.56,0.31,-79.44,-0.01,12823.68,25.65,1
29,Entry long,2026-01-02 10:30,Long_PRB,25471.25,12,611310,1905.12,0.31,1912.56,0.31,-79.44,-0.01,12823.68,25.65,1
30,Exit short,2026-01-06 10:15,SX_PRB,25763.5,16,824424,-27.84,0.00,1174.08,0.14,-129.92,-0.02,12795.84,25.59,2
30,Entry short,2026-01-06 10:05,Short_PRB,25763.25,16,824424,-27.84,0.00,1174.08,0.14,-129.92,-0.02,12795.84,25.59,2
31,Exit short,2026-01-07 10:45,SX_PRB,25904.25,16,828552,-403.84,-0.05,30.08,0.00,-393.92,-0.05,12392,24.78,0
31,Entry short,2026-01-07 10:45,Short_PRB,25892.25,16,828552,-403.84,-0.05,30.08,0.00,-393.92,-0.05,12392,24.78,0
32,Exit long,2026-01-15 10:25,LX_PRB,25854,10,517085,-17.4,0.00,1223.8,0.24,-36.2,-0.01,12374.6,24.75,3
32,Entry long,2026-01-15 10:10,Long_PRB,25854.25,10,517085,-17.4,0.00,1223.8,0.24,-36.2,-0.01,12374.6,24.75,3
33,Exit long,2026-01-16 10:10,LX_PRB,25720.75,10,514580,-177.4,-0.03,338.8,0.07,-401.2,-0.08,12197.2,24.39,0
33,Entry long,2026-01-16 10:10,Long_PRB,25729,10,514580,-177.4,-0.03,338.8,0.07,-401.2,-0.08,12197.2,24.39,0
34,Exit short,2026-01-21 10:15,SX_PRB,25344.25,10,506560,-337.4,-0.07,53.8,0.01,-331.2,-0.07,11859.8,23.72,1
34,Entry short,2026-01-21 10:10,Short_PRB,25328,10,506560,-337.4,-0.07,53.8,0.01,-331.2,-0.07,11859.8,23.72,1
35,Exit short,2026-01-22 11:10,SX_PRB,25654,13,666789.5,-230.62,-0.03,108.94,0.02,-378.56,-0.06,11629.18,23.26,0
35,Entry short,2026-01-22 11:10,Short_PRB,25645.75,13,666789.5,-230.62,-0.03,108.94,0.02,-378.56,-0.06,11629.18,23.26,0
36,Exit short,2026-01-26 11:25,SX_A,25900,21,1087012.5,-813.54,-0.07,1267.98,0.12,-800.52,-0.07,10815.64,21.63,6
36,Entry short,2026-01-26 10:55,Short_A,25881.25,21,1087012.5,-813.54,-0.07,1267.98,0.12,-800.52,-0.07,10815.64,21.63,6
37,Exit long,2026-01-28 10:30,LX_PRB,26205,18,943785,-427.32,-0.05,276.84,0.03,-416.16,-0.04,10388.32,20.78,0
37,Entry long,2026-01-28 10:30,Long_PRB,26216.25,18,943785,-427.32,-0.05,276.84,0.03,-416.16,-0.04,10388.32,20.78,0
38,Exit short,2026-02-10 10:55,SX_PRB,25365,14,712180,1942.64,0.27,1951.32,0.27,-113.68,-0.02,12330.96,24.66,5
38,Entry short,2026-02-10 10:30,Short_PRB,25435,14,712180,1942.64,0.27,1951.32,0.27,-113.68,-0.02,12330.96,24.66,5
39,Exit long,2026-02-17 10:30,LX_PRB,24459,14,685237,-402.36,-0.06,0,0.00,-393.68,-0.06,11928.6,23.86,0
39,Entry long,2026-02-17 10:30,Long_PRB,24472.75,14,685237,-402.36,-0.06,0,0.00,-393.68,-0.06,11928.6,23.86,0
40,Exit short,2026-03-05 10:05,SX_A,25131.25,10,503420,782.6,0.16,788.8,0.16,-186.2,-0.04,12711.2,25.42,1
40,Entry short,2026-03-05 10:00,Short_A,25171,10,503420,782.6,0.16,788.8,0.16,-186.2,-0.04,12711.2,25.42,1
41,Exit short,2026-03-19 10:10,SX_PRB,24516.5,12,588390,-20.88,0.00,1114.56,0.19,-175.44,-0.03,12690.32,25.38,1
41,Entry short,2026-03-19 10:05,Short_PRB,24516.25,12,588390,-20.88,0.00,1114.56,0.19,-175.44,-0.03,12690.32,25.38,1
42,Exit long,2026-03-20 10:10,LX_PRB,24272.5,13,631091.5,-22.62,0.00,960.44,0.15,-170.56,-0.03,12667.7,25.34,1
42,Entry long,2026-03-20 10:05,Long_PRB,24272.75,13,631091.5,-22.62,0.00,960.44,0.15,-170.56,-0.03,12667.7,25.34,1
43,Exit long,2026-03-26 12:15,LX_PRB,24050.5,10,481015,-17.4,0.00,1523.8,0.32,-11.2,0.00,12650.3,25.30,9
43,Entry long,2026-03-26 11:30,Long_PRB,24050.75,10,481015,-17.4,0.00,1523.8,0.32,-11.2,0.00,12650.3,25.30,9
44,Exit short,2026-04-02 10:05,SX_PRB,23923.75,14,669473,-409.36,-0.06,0,0.00,-400.68,-0.06,12240.94,24.48,0
44,Entry short,2026-04-02 10:05,Short_PRB,23909.75,14,669473,-409.36,-0.06,0,0.00,-400.68,-0.06,12240.94,24.48,0
45,Exit short,2026-04-21 10:05,SX_A,26855,14,751142,-815.36,-0.11,82.32,0.01,-806.68,-0.11,11425.58,22.85,1
45,Entry short,2026-04-21 10:00,Short_A,26826.5,14,751142,-815.36,-0.11,82.32,0.01,-806.68,-0.11,11425.58,22.85,1
46,Exit short,2026-04-23 09:55,SX_A,27018,16,865848,1252.16,0.14,1262.08,0.15,-73.92,-0.01,12677.74,25.36,1
46,Entry short,2026-04-23 09:50,Short_A,27057.75,16,865848,1252.16,0.14,1262.08,0.15,-73.92,-0.01,12677.74,25.36,1
47,Exit long,2026-04-28 11:30,LX_PRB,27022.75,10,540560,-117.4,-0.02,108.8,0.02,-286.2,-0.05,12560.34,25.12,0
47,Entry long,2026-04-28 11:30,Long_PRB,27028,10,540560,-117.4,-0.02,108.8,0.02,-286.2,-0.05,12560.34,25.12,0
48,Exit short,2026-04-30 11:25,SX_PRB,27404.25,15,822120,-26.1,0.00,815.7,0.10,-189.3,-0.02,12534.24,25.07,2
48,Entry short,2026-04-30 11:15,Short_PRB,27404,15,822120,-26.1,0.00,815.7,0.10,-189.3,-0.02,12534.24,25.07,2
49,Exit short,2026-05-04 10:05,SX_A,27830.25,13,724620,1017.38,0.14,1025.44,0.14,-554.06,-0.08,13551.62,27.10,1
49,Entry short,2026-05-04 10:00,Short_A,27870,13,724620,1017.38,0.14,1025.44,0.14,-554.06,-0.08,13551.62,27.10,1
50,Exit short,2026-05-07 10:00,SX_A,28804,17,978562.5,-794.58,-0.08,65.96,0.01,-784.04,-0.08,12757.04,25.51,1
50,Entry short,2026-05-07 09:55,Short_A,28781.25,17,978562.5,-794.58,-0.08,65.96,0.01,-784.04,-0.08,12757.04,25.51,1
51,Exit short,2026-05-08 11:10,SX_A,29174.75,31,1808013,-859.94,-0.05,538.78,0.03,-840.72,-0.05,11897.1,23.79,1
51,Entry short,2026-05-08 11:05,Short_A,29161.5,31,1808013,-859.94,-0.05,538.78,0.03,-840.72,-0.05,11897.1,23.79,1
52,Exit short,2026-05-21 11:30,SX_PRB,29192.5,16,936104,1924.16,0.21,1934.08,0.21,-97.92,-0.01,13821.26,27.64,1
52,Entry short,2026-05-21 11:25,Short_PRB,29253.25,16,936104,1924.16,0.21,1934.08,0.21,-97.92,-0.01,13821.26,27.64,1
53,Exit short,2026-05-26 10:10,SX_PRB,30006.25,12,720144,-20.88,0.00,352.56,0.05,-115.44,-0.02,13800.38,27.60,1
53,Entry short,2026-05-26 10:05,Short_PRB,30006,12,720144,-20.88,0.00,352.56,0.05,-115.44,-0.02,13800.38,27.60,1
54,Exit short,2026-05-29 10:15,SX_PRB,30420.75,10,610365,1937.6,0.32,1943.8,0.32,-46.2,-0.01,15737.98,31.48,2
54,Entry short,2026-05-29 10:05,Short_PRB,30518.25,10,610365,1937.6,0.32,1943.8,0.32,-46.2,-0.01,15737.98,31.48,2
55,Exit long,2026-06-05 10:10,LX_PRB,29862.5,11,655022.5,1938.86,0.30,1945.68,0.30,-265.32,-0.04,17676.84,35.35,1
55,Entry long,2026-06-05 10:05,Long_PRB,29773.75,11,655022.5,1938.86,0.30,1945.68,0.30,-265.32,-0.04,17676.84,35.35,1
56,Exit short,2026-06-10 10:20,SX_PRB,29169.25,11,641333,-404.14,-0.06,0,0.00,-397.32,-0.06,17272.7,34.55,0
56,Entry short,2026-06-10 10:20,Short_PRB,29151.5,11,641333,-404.14,-0.06,0,0.00,-397.32,-0.06,17272.7,34.55,0
57,Exit long,2026-06-17 10:45,LX_PRB,30317.5,12,728010,-404.88,-0.06,0,0.00,-397.44,-0.05,16867.82,33.74,0
57,Entry long,2026-06-17 10:45,Long_PRB,30333.75,12,728010,-404.88,-0.06,0,0.00,-397.44,-0.05,16867.82,33.74,0
58,Exit short,2026-06-24 10:40,SX_PRB,29793.5,12,714648,-410.88,-0.06,0,0.00,-403.44,-0.06,16456.94,32.91,0
58,Entry short,2026-06-24 10:40,Short_PRB,29777,12,714648,-410.88,-0.06,0,0.00,-403.44,-0.06,16456.94,32.91,0
59,Exit long,2026-07-08 11:10,LX_PRB,29149,15,874867.5,-416.1,-0.05,1078.2,0.12,-406.8,-0.05,16040.84,32.08,0
59,Entry long,2026-07-08 11:10,Long_PRB,29162.25,15,874867.5,-416.1,-0.05,1078.2,0.12,-406.8,-0.05,16040.84,32.08,0
60,Exit short,2026-07-10 10:15,SX_A,29897.5,12,718494,939.12,0.13,946.56,0.13,-715.44,-0.10,16979.96,33.96,5
60,Entry short,2026-07-10 09:50,Short_A,29937.25,12,718494,939.12,0.13,946.56,0.13,-715.44,-0.10,16979.96,33.96,5
