Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
20,Exit short,2026-04-21 10:05,S-X,26856,11,590447,-398.64,-0.07,0,0.00,-391.82,-0.07,3066.94,6.13,0
20,Entry short,2026-04-21 10:05,Short,26838.5,11,590447,-398.64,-0.07,0,0.00,-391.82,-0.07,3066.94,6.13,0
21,Exit long,2026-04-28 11:45,L-X,27008.25,10,540560,-407.4,-0.08,613.8,0.11,-401.2,-0.07,2659.54,5.32,3
21,Entry long,2026-04-28 11:30,Long,27028,10,540560,-407.4,-0.08,613.8,0.11,-401.2,-0.07,2659.54,5.32,3
22,Exit short,2026-04-30 11:25,S-X,27404.25,15,822120,-26.1,0.00,815.7,0.10,-189.3,-0.02,2633.44,5.27,2
22,Entry short,2026-04-30 11:15,Short,27404,15,822120,-26.1,0.00,815.7,0.10,-189.3,-0.02,2633.44,5.27,2
23,Exit short,2026-05-21 11:30,S-X,29192.5,16,936104,1924.16,0.21,1934.08,0.21,-97.92,-0.01,4557.6,9.12,1
23,Entry short,2026-05-21 11:25,Short,29253.25,16,936104,1924.16,0.21,1934.08,0.21,-97.92,-0.01,4557.6,9.12,1
24,Exit short,2026-05-26 10:10,S-X,30022.25,12,720144,-404.88,-0.06,472.56,0.07,-397.44,-0.06,4152.72,8.31,1
24,Entry short,2026-05-26 10:05,Short,30006,12,720144,-404.88,-0.06,472.56,0.07,-397.44,-0.06,4152.72,8.31,1
25,Exit short,2026-05-29 10:15,S-X,30420.75,10,610365,1937.6,0.32,1943.8,0.32,-46.2,-0.01,6090.32,12.18,2
25,Entry short,2026-05-29 10:05,Short,30518.25,10,610365,1937.6,0.32,1943.8,0.32,-46.2,-0.01,6090.32,12.18,2
26,Exit long,2026-06-05 10:10,L-X,29862.5,11,655022.5,1938.86,0.30,1945.68,0.30,-265.32,-0.04,8029.18,16.06,1
26,Entry long,2026-06-05 10:05,Long,29773.75,11,655022.5,1938.86,0.30,1945.68,0.30,-265.32,-0.04,8029.18,16.06,1
27,Exit short,2026-06-10 10:20,S-X,29169.25,11,641333,-404.14,-0.06,0,0.00,-397.32,-0.06,7625.04,15.25,0
27,Entry short,2026-06-10 10:20,Short,29151.5,11,641333,-404.14,-0.06,0,0.00,-397.32,-0.06,7625.04,15.25,0
28,Exit long,2026-06-17 10:45,L-X,30317.5,12,728010,-404.88,-0.06,0,0.00,-397.44,-0.05,7220.16,14.44,0
28,Entry long,2026-06-17 10:45,Long,30333.75,12,728010,-404.88,-0.06,0,0.00,-397.44,-0.05,7220.16,14.44,0
29,Exit long,2026-07-08 11:10,L-X,29149,15,874867.5,-416.1,-0.05,1078.2,0.12,-406.8,-0.05,6804.06,13.61,0
29,Entry long,2026-07-08 11:10,Long,29162.25,15,874867.5,-416.1,-0.05,1078.2,0.12,-406.8,-0.05,6804.06,13.61,0
