Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
39,Entry long,2024-06-18 10:05,I_L,20203.5,3,121221,-120.72,-0.10,55.14,0.05,-118.86,-0.10,-545.94,-1.09,2
40,Exit short,2024-07-04 10:15,I_SX,20373.75,15,611422.5,191.4,0.03,200.7,0.03,-76.8,-0.01,-354.54,-0.71,2
40,Entry short,2024-07-04 10:05,I_S,20380.75,15,611422.5,191.4,0.03,200.7,0.03,-76.8,-0.01,-354.54,-0.71,2
41,Exit long,2024-07-08 10:20,I_LX,20615.5,4,165050,-130.96,-0.08,81.52,0.05,-128.48,-0.08,-485.5,-0.97,3
41,Entry long,2024-07-08 10:05,I_L,20631.25,4,165050,-130.96,-0.08,81.52,0.05,-128.48,-0.08,-485.5,-0.97,3
42,Exit short,2024-07-09 10:10,I_SX,20749,4,165850,-146.96,-0.09,43.52,0.03,-144.48,-0.09,-632.46,-1.26,1
42,Entry short,2024-07-09 10:05,I_S,20731.25,4,165850,-146.96,-0.09,43.52,0.03,-144.48,-0.09,-632.46,-1.26,1
43,Exit long,2024-07-10 10:15,I_LX,20770.25,5,207857.5,-161.2,-0.08,96.9,0.05,-158.1,-0.08,-793.66,-1.59,2
43,Entry long,2024-07-10 10:05,I_L,20785.75,5,207857.5,-161.2,-0.08,96.9,0.05,-158.1,-0.08,-793.66,-1.59,2
44,Exit short,2024-09-02 10:15,I_SX,19592.5,7,274512,208.32,0.08,212.66,0.08,-28.84,-0.01,-585.34,-1.17,2
44,Entry short,2024-09-02 10:05,I_S,19608,7,274512,208.32,0.08,212.66,0.08,-28.84,-0.01,-585.34,-1.17,2
45,Exit short,2024-10-15 10:10,I_SX,20592.5,3,123726,167.28,0.14,169.14,0.14,-10.86,-0.01,-418.06,-0.84,1
45,Entry short,2024-10-15 10:05,I_S,20621,3,123726,167.28,0.14,169.14,0.14,-10.86,-0.01,-418.06,-0.84,1
46,Exit long,2024-11-28 10:20,I_LX,20901,9,376015.5,191.34,0.05,196.92,0.05,-109.08,-0.03,-226.72,-0.45,3
46,Entry long,2024-11-28 10:05,I_L,20889.75,9,376015.5,191.34,0.05,196.92,0.05,-109.08,-0.03,-226.72,-0.45,3
47,Exit long,2024-12-04 10:10,I_LX,21466.75,3,128625,171.78,0.13,173.64,0.13,-6.36,0.00,-54.94,-0.11,1
47,Entry long,2024-12-04 10:05,I_L,21437.5,3,128625,171.78,0.13,173.64,0.13,-6.36,0.00,-54.94,-0.11,1
48,Exit long,2024-12-05 10:10,I_LX,21515,4,172248,-132.96,-0.08,15.52,0.01,-130.48,-0.08,-187.9,-0.38,1
48,Entry long,2024-12-05 10:05,I_L,21531,4,172248,-132.96,-0.08,15.52,0.01,-130.48,-0.08,-187.9,-0.38,1
49,Exit short,2025-05-26 10:30,I_SX,21248.5,5,212685,193.8,0.09,196.9,0.09,-88.1,-0.04,5.9,0.01,5
49,Entry short,2025-05-26 10:05,I_S,21268.5,5,212685,193.8,0.09,196.9,0.09,-88.1,-0.04,5.9,0.01,5
50,Exit short,2025-06-25 10:10,I_SX,22471,3,134998.5,168.78,0.13,170.64,0.13,-33.36,-0.02,174.68,0.35,1
50,Entry short,2025-06-25 10:05,I_S,22499.75,3,134998.5,168.78,0.13,170.64,0.13,-33.36,-0.02,174.68,0.35,1
51,Exit long,2025-07-09 10:20,I_LX,23070.5,3,138541.5,-122.22,-0.09,94.14,0.07,-120.36,-0.09,52.46,0.10,3
51,Entry long,2025-07-09 10:05,I_L,23090.25,3,138541.5,-122.22,-0.09,94.14,0.07,-120.36,-0.09,52.46,0.10,3
52,Exit long,2025-07-25 12:05,I_LX,23429,4,187216,211.04,0.11,213.52,0.11,-116.48,-0.06,263.5,0.53,24
52,Entry long,2025-07-25 10:05,I_L,23402,4,187216,211.04,0.11,213.52,0.11,-116.48,-0.06,263.5,0.53,24
53,Exit long,2025-07-28 10:10,I_LX,23503.75,3,141139.5,-120.72,-0.09,17.64,0.01,-118.86,-0.08,142.78,0.29,1
53,Entry long,2025-07-28 10:05,I_L,23523.25,3,141139.5,-120.72,-0.09,17.64,0.01,-118.86,-0.08,142.78,0.29,1
54,Exit long,2025-09-12 10:10,I_LX,24040.5,4,192462,-142.96,-0.07,23.52,0.01,-140.48,-0.07,-0.18,0.00,1
54,Entry long,2025-09-12 10:05,I_L,24057.75,4,192462,-142.96,-0.07,23.52,0.01,-140.48,-0.07,-0.18,0.00,1
55,Exit short,2025-09-17 10:25,I_SX,24437.5,3,146793,164.28,0.11,166.14,0.11,-93.36,-0.06,164.1,0.33,4
55,Entry short,2025-09-17 10:05,I_S,24465.5,3,146793,164.28,0.11,166.14,0.11,-93.36,-0.06,164.1,0.33,4
56,Exit long,2025-09-22 10:10,I_LX,24861.25,4,199034,-148.96,-0.07,1.52,0.00,-146.48,-0.07,15.14,0.03,1
56,Entry long,2025-09-22 10:05,I_L,24879.25,4,199034,-148.96,-0.07,1.52,0.00,-146.48,-0.07,15.14,0.03,1
57,Exit long,2025-10-07 10:25,I_LX,25226,3,151476,-123.72,-0.08,65.64,0.04,-121.86,-0.08,-108.58,-0.22,4
57,Entry long,2025-10-07 10:05,I_L,25246,3,151476,-123.72,-0.08,65.64,0.04,-121.86,-0.08,-108.58,-0.22,4
58,Exit long,2025-10-27 10:15,I_LX,25847,3,155205,-126.72,-0.08,2.64,0.00,-124.86,-0.08,-235.3,-0.47,2
58,Entry long,2025-10-27 10:05,I_L,25867.5,3,155205,-126.72,-0.08,2.64,0.00,-124.86,-0.08,-235.3,-0.47,2
59,Exit short,2025-10-29 10:10,I_SX,26299.25,3,157675.5,-123.72,-0.08,103.14,0.07,-121.86,-0.08,-359.02,-0.72,1
59,Entry short,2025-10-29 10:05,I_S,26279.25,3,157675.5,-123.72,-0.08,103.14,0.07,-121.86,-0.08,-359.02,-0.72,1
60,Exit long,2025-12-24 10:20,I_LX,25807.25,4,206584,-130.96,-0.06,141.52,0.07,-128.48,-0.06,-489.98,-0.98,3
60,Entry long,2025-12-24 10:05,I_L,25823,4,206584,-130.96,-0.06,141.52,0.07,-128.48,-0.06,-489.98,-0.98,3
61,Exit short,2026-05-25 10:20,I_SX,29946.25,5,299652.5,183.8,0.06,186.9,0.06,-50.6,-0.02,-306.18,-0.61,3
61,Entry short,2026-05-25 10:05,I_S,29965.25,5,299652.5,183.8,0.06,186.9,0.06,-50.6,-0.02,-306.18,-0.61,3
