Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
209,Exit long,2024-10-07 14:35,L_LX,20043.25,3,120406.5,-150.72,-0.13,1.14,0.00,-148.86,-0.12,-2929.28,-5.86,1
209,Entry long,2024-10-07 14:30,L_L,20067.75,3,120406.5,-150.72,-0.13,1.14,0.00,-148.86,-0.12,-2929.28,-5.86,1
210,Exit short,2024-10-08 14:35,L_SX,20252.25,4,161872,-150.96,-0.09,0,0.00,-148.48,-0.09,-3080.24,-6.16,1
210,Entry short,2024-10-08 14:30,L_S,20234,4,161872,-150.96,-0.09,0,0.00,-148.48,-0.09,-3080.24,-6.16,1
211,Exit short,2024-10-09 15:30,L_SX,20453.5,3,122574,-150.72,-0.12,148.14,0.12,-148.86,-0.12,-3230.96,-6.46,12
211,Entry short,2024-10-09 14:30,L_S,20429,3,122574,-150.72,-0.12,148.14,0.12,-148.86,-0.12,-3230.96,-6.46,12
212,Exit short,2024-10-11 15:05,L_SX,20474.75,5,204600,-153.7,-0.08,376.9,0.18,-150.6,-0.07,-3384.66,-6.77,7
212,Entry short,2024-10-11 14:30,L_S,20460,5,204600,-153.7,-0.08,376.9,0.18,-150.6,-0.07,-3384.66,-6.77,7
213,Exit short,2024-10-14 14:35,L_SX,20629.25,5,206142.5,-156.2,-0.08,9.4,0.00,-153.1,-0.07,-3540.86,-7.08,1
213,Entry short,2024-10-14 14:30,L_S,20614.25,5,206142.5,-156.2,-0.08,9.4,0.00,-153.1,-0.07,-3540.86,-7.08,1
214,Exit long,2024-10-15 14:55,L_LX,20333.25,2,81441,-110.48,-0.14,27.76,0.03,-109.24,-0.13,-3651.34,-7.30,5
214,Entry long,2024-10-15 14:30,L_L,20360.25,2,81441,-110.48,-0.14,27.76,0.03,-109.24,-0.13,-3651.34,-7.30,5
215,Exit long,2024-10-17 15:35,L_LX,20362.5,3,122320.5,-149.22,-0.12,293.64,0.24,-147.36,-0.12,-3800.56,-7.60,13
215,Entry long,2024-10-17 14:30,L_L,20386.75,3,122320.5,-149.22,-0.12,293.64,0.24,-147.36,-0.12,-3800.56,-7.60,13
216,Exit short,2024-10-22 15:45,L_SX,20567.5,3,123279,-129.72,-0.11,199.14,0.16,-127.86,-0.10,-3930.28,-7.86,15
216,Entry short,2024-10-22 14:30,L_S,20546.5,3,123279,-129.72,-0.11,199.14,0.16,-127.86,-0.10,-3930.28,-7.86,15
217,Exit long,2024-10-23 15:55,flat 15:55,20218.25,2,80598,272.52,0.34,318.76,0.40,-31.24,-0.04,-3657.76,-7.32,17
217,Entry long,2024-10-23 14:30,L_L,20149.5,2,80598,272.52,0.34,318.76,0.40,-31.24,-0.04,-3657.76,-7.32,17
218,Exit long,2024-10-28 14:45,L_LX,20510.25,3,123178.5,-120.72,-0.10,52.14,0.04,-118.86,-0.10,-3778.48,-7.56,3
218,Entry long,2024-10-28 14:30,L_L,20529.75,3,123178.5,-120.72,-0.10,52.14,0.04,-118.86,-0.10,-3778.48,-7.56,3
219,Exit short,2024-10-29 15:10,L_SX,20717.75,3,124189.5,-120.72,-0.10,38.64,0.03,-118.86,-0.10,-3899.2,-7.80,8
219,Entry short,2024-10-29 14:30,L_S,20698.25,3,124189.5,-120.72,-0.10,38.64,0.03,-118.86,-0.10,-3899.2,-7.80,8
220,Exit long,2024-10-31 15:55,flat 15:55,20012.25,2,80118,-71.48,-0.09,408.76,0.51,-88.24,-0.11,-3970.68,-7.94,17
220,Entry long,2024-10-31 14:30,L_L,20029.5,2,80118,-71.48,-0.09,408.76,0.51,-88.24,-0.11,-3970.68,-7.94,17
221,Exit short,2024-11-01 15:05,L_SX,20193.25,2,80655,-120.48,-0.15,57.76,0.07,-119.24,-0.15,-4091.16,-8.18,7
221,Entry short,2024-11-01 14:30,L_S,20163.75,2,80655,-120.48,-0.15,57.76,0.07,-119.24,-0.15,-4091.16,-8.18,7
222,Exit short,2024-11-05 15:30,L_SX,20342.25,3,121924.5,-132.72,-0.11,242.64,0.20,-130.86,-0.11,-4223.88,-8.45,12
222,Entry short,2024-11-05 14:30,L_S,20320.75,3,121924.5,-132.72,-0.11,242.64,0.20,-130.86,-0.11,-4223.88,-8.45,12
223,Exit short,2024-11-06 15:05,L_SX,20901.5,3,125289,-123.72,-0.10,94.14,0.08,-121.86,-0.10,-4347.6,-8.70,7
223,Entry short,2024-11-06 14:30,L_S,20881.5,3,125289,-123.72,-0.10,94.14,0.08,-121.86,-0.10,-4347.6,-8.70,7
224,Exit short,2024-11-07 14:50,L_SX,21226.75,3,127234.5,-129.72,-0.10,275.64,0.22,-127.86,-0.10,-4477.32,-8.95,4
224,Entry short,2024-11-07 14:30,L_S,21205.75,3,127234.5,-129.72,-0.10,275.64,0.22,-127.86,-0.10,-4477.32,-8.95,4
225,Exit short,2024-11-08 14:40,L_SX,21265,5,212497.5,-158.7,-0.07,0,0.00,-155.6,-0.07,-4636.02,-9.27,2
225,Entry short,2024-11-08 14:30,L_S,21249.75,5,212497.5,-158.7,-0.07,0,0.00,-155.6,-0.07,-4636.02,-9.27,2
226,Exit long,2024-11-11 15:55,flat 15:55,21219.75,4,169418,335.04,0.20,369.52,0.22,-122.48,-0.07,-4300.98,-8.60,17
226,Entry long,2024-11-11 14:30,L_L,21177.25,4,169418,335.04,0.20,369.52,0.22,-122.48,-0.07,-4300.98,-8.60,17
227,Exit long,2024-11-14 15:00,L_LX,21042,3,126402,-153.72,-0.12,139.14,0.11,-151.86,-0.12,-4454.7,-8.91,6
227,Entry long,2024-11-14 14:30,L_L,21067,3,126402,-153.72,-0.12,139.14,0.11,-151.86,-0.12,-4454.7,-8.91,6
