Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
22,Entry short,2023-12-19 10:50,Short,16997.5,19,645905,-432.06,-0.07,358.72,0.06,-420.28,-0.07,-3340.26,-6.68,2
23,Exit long,2024-02-01 10:55,L-X,17285.5,11,380286.5,-19.14,-0.01,174.68,0.05,-17.82,0.00,-3359.4,-6.72,1
23,Entry long,2024-02-01 10:50,Long,17285.75,11,380286.5,-19.14,-0.01,174.68,0.05,-17.82,0.00,-3359.4,-6.72,1
24,Exit short,2024-02-02 11:10,S-X,17654,13,458997.5,-22.62,0.00,1233.44,0.27,-255.06,-0.06,-3382.02,-6.76,3
24,Entry short,2024-02-02 10:55,Short,17653.75,13,458997.5,-22.62,0.00,1233.44,0.27,-255.06,-0.06,-3382.02,-6.76,3
25,Exit short,2024-02-08 10:15,S-X,17857.5,15,535575,-168.6,-0.03,133.2,0.02,-279.3,-0.05,-3550.62,-7.10,0
25,Entry short,2024-02-08 10:15,Short,17852.5,15,535575,-168.6,-0.03,133.2,0.02,-279.3,-0.05,-3550.62,-7.10,0
26,Exit short,2024-02-09 10:15,S-X,17956.25,12,430596,-368.88,-0.09,328.56,0.08,-361.44,-0.08,-3919.5,-7.84,2
26,Entry short,2024-02-09 10:05,Short,17941.5,12,430596,-368.88,-0.09,328.56,0.08,-361.44,-0.08,-3919.5,-7.84,2
27,Exit long,2024-02-23 10:15,L-X,18066.75,13,469742,-22.62,0.00,615.94,0.13,-203.06,-0.04,-3942.12,-7.88,1
27,Entry long,2024-02-23 10:10,Long,18067,13,469742,-22.62,0.00,615.94,0.13,-203.06,-0.04,-3942.12,-7.88,1
28,Exit long,2024-03-08 11:15,L-X,18255,17,621078,-429.08,-0.07,388.96,0.06,-418.54,-0.07,-4371.2,-8.74,0
28,Entry long,2024-03-08 11:15,Long,18267,17,621078,-429.08,-0.07,388.96,0.06,-418.54,-0.07,-4371.2,-8.74,0
29,Exit long,2024-03-15 11:30,L-X,18082.25,19,687382,-280.06,-0.04,45.22,0.01,-306.28,-0.04,-4651.26,-9.30,0
29,Entry long,2024-03-15 11:30,Long,18089,19,687382,-280.06,-0.04,45.22,0.01,-306.28,-0.04,-4651.26,-9.30,0
30,Exit long,2024-03-21 11:05,L-X,18635.25,11,409981,-19.14,0.00,147.18,0.04,-39.82,-0.01,-4670.4,-9.34,1
30,Entry long,2024-03-21 11:00,Long,18635.5,11,409981,-19.14,0.00,147.18,0.04,-39.82,-0.01,-4670.4,-9.34,1
31,Exit short,2024-03-28 11:45,S-X,18510.5,13,481091,-198.12,-0.04,401.44,0.08,-391.56,-0.08,-4868.52,-9.74,6
31,Entry short,2024-03-28 11:15,Short,18503.5,13,481091,-198.12,-0.04,401.44,0.08,-391.56,-0.08,-4868.52,-9.74,6
32,Exit short,2024-04-03 10:10,S-X,18371.25,10,367045,-392.4,-0.11,198.8,0.05,-386.2,-0.11,-5260.92,-10.52,0
32,Entry short,2024-04-03 10:10,Short,18352.25,10,367045,-392.4,-0.11,198.8,0.05,-386.2,-0.11,-5260.92,-10.52,0
33,Exit long,2024-04-12 10:30,L-X,18274.25,11,402039,-19.14,0.00,147.18,0.04,-45.32,-0.01,-5280.06,-10.56,1
33,Entry long,2024-04-12 10:25,Long,18274.5,11,402039,-19.14,0.00,147.18,0.04,-45.32,-0.01,-5280.06,-10.56,1
34,Exit short,2024-04-16 10:30,S-X,17854.25,17,609339.5,2273.92,0.37,2284.46,0.37,-112.54,-0.02,-3006.14,-6.01,2
34,Entry short,2024-04-16 10:20,Short,17921.75,17,609339.5,2273.92,0.37,2284.46,0.37,-112.54,-0.02,-3006.14,-6.01,2
35,Exit short,2024-04-30 11:05,S-X,17800.75,14,500731,2292.64,0.46,2301.32,0.46,-50.68,-0.01,-713.5,-1.43,12
35,Entry short,2024-04-30 10:05,Short,17883.25,14,500731,2292.64,0.46,2301.32,0.46,-50.68,-0.01,-713.5,-1.43,12
36,Exit long,2024-05-07 10:20,L-X,18188.5,13,473037.5,-152.62,-0.03,362.44,0.08,-209.56,-0.04,-866.12,-1.73,0
36,Entry long,2024-05-07 10:20,Long,18193.75,13,473037.5,-152.62,-0.03,362.44,0.08,-209.56,-0.04,-866.12,-1.73,0
37,Exit long,2024-05-10 10:50,L-X,18213.25,15,546802.5,-423.6,-0.08,140.7,0.03,-414.3,-0.08,-1289.72,-2.58,0
37,Entry long,2024-05-10 10:50,Long,18226.75,15,546802.5,-423.6,-0.08,140.7,0.03,-414.3,-0.08,-1289.72,-2.58,0
38,Exit short,2024-05-22 10:10,S-X,18825.25,16,602368,-59.84,-0.01,0,0.00,-57.92,-0.01,-1349.56,-2.70,0
38,Entry short,2024-05-22 10:10,Short,18824,16,602368,-59.84,-0.01,0,0.00,-57.92,-0.01,-1349.56,-2.70,0
39,Exit long,2024-07-09 11:10,L-X,20692,14,579383,-24.36,0.00,446.32,0.08,-50.68,-0.01,-1373.92,-2.75,1
