Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
44,Entry short,2024-04-04 09:50,Short,18517.25,2,74069,307.52,0.42,308.76,0.42,-198.24,-0.27,-994.44,-1.99,52
45,Exit long,2024-04-12 10:05,L-X,18279.5,2,73334,-218.48,-0.30,37.76,0.05,-217.24,-0.30,-1212.92,-2.43,3
45,Entry long,2024-04-12 09:50,Long,18333.5,2,73334,-218.48,-0.30,37.76,0.05,-217.24,-0.30,-1212.92,-2.43,3
46,Exit short,2024-04-17 10:10,S-X,17821.75,2,71619,329.52,0.46,330.76,0.46,-43.24,-0.06,-883.4,-1.77,5
46,Entry short,2024-04-17 09:45,Short,17904.75,2,71619,329.52,0.46,330.76,0.46,-43.24,-0.06,-883.4,-1.77,5
47,Exit short,2024-05-07 10:55,S-X,18237.5,2,72772,-180.48,-0.25,45.76,0.06,-179.24,-0.25,-1063.88,-2.13,12
47,Entry short,2024-05-07 09:55,Short,18193,2,72772,-180.48,-0.25,45.76,0.06,-179.24,-0.25,-1063.88,-2.13,12
48,Exit short,2024-05-15 10:15,S-X,18533,2,73901,-233.48,-0.32,110.76,0.15,-232.24,-0.31,-1297.36,-2.59,6
48,Entry short,2024-05-15 09:45,Short,18475.25,2,73901,-233.48,-0.32,110.76,0.15,-232.24,-0.31,-1297.36,-2.59,6
49,Exit long,2024-05-16 11:00,L-X,18755.5,3,112230,299.28,0.27,301.14,0.27,-190.86,-0.17,-998.08,-2.00,15
49,Entry long,2024-05-16 09:45,Long,18705,3,112230,299.28,0.27,301.14,0.27,-190.86,-0.17,-998.08,-2.00,15
50,Exit short,2024-05-17 10:30,S-X,18668.75,3,111820.5,-195.72,-0.18,95.64,0.09,-193.86,-0.17,-1193.8,-2.39,8
50,Entry short,2024-05-17 09:50,Short,18636.75,3,111820.5,-195.72,-0.18,95.64,0.09,-193.86,-0.17,-1193.8,-2.39,8
51,Exit long,2024-05-21 14:00,L-X,18779,3,112308,362.28,0.32,364.14,0.32,-109.86,-0.10,-831.52,-1.66,50
51,Entry long,2024-05-21 09:50,Long,18718,3,112308,362.28,0.32,364.14,0.32,-109.86,-0.10,-831.52,-1.66,50
52,Exit long,2024-05-24 10:55,L-X,18856.75,2,75129,295.52,0.39,296.76,0.39,-30.24,-0.04,-536,-1.07,11
52,Entry long,2024-05-24 10:00,Long,18782.25,2,75129,295.52,0.39,296.76,0.39,-30.24,-0.04,-536,-1.07,11
53,Exit long,2024-06-05 10:00,L-X,18812.25,2,75429,-182.48,-0.24,0,0.00,-181.24,-0.24,-718.48,-1.44,1
53,Entry long,2024-06-05 09:55,Long,18857.25,2,75429,-182.48,-0.24,0,0.00,-181.24,-0.24,-718.48,-1.44,1
54,Exit short,2024-06-06 15:55,flat,19066,2,76267,0.52,0.00,194.76,0.26,-160.24,-0.21,-717.96,-1.44,74
54,Entry short,2024-06-06 09:45,Short,19066.75,2,76267,0.52,0.00,194.76,0.26,-160.24,-0.21,-717.96,-1.44,74
55,Exit long,2024-06-10 15:15,L-X,19123.5,2,76142,349.52,0.46,350.76,0.46,-54.24,-0.07,-368.44,-0.74,58
55,Entry long,2024-06-10 10:25,Long,19035.5,2,76142,349.52,0.46,350.76,0.46,-54.24,-0.07,-368.44,-0.74,58
56,Exit short,2024-06-18 13:45,S-X,20220.5,2,80702,-182.48,-0.23,192.76,0.24,-181.24,-0.22,-550.92,-1.10,48
56,Entry short,2024-06-18 09:45,Short,20175.5,2,80702,-182.48,-0.23,192.76,0.24,-181.24,-0.22,-550.92,-1.10,48
57,Exit short,2024-06-19 18:00,flat,20237.25,4,161804,-98.96,-0.06,13.52,0.01,-182.48,-0.11,-649.88,-1.30,30
57,Entry short,2024-06-19 10:30,Short,20225.5,4,161804,-98.96,-0.06,13.52,0.01,-182.48,-0.11,-649.88,-1.30,30
58,Exit long,2024-07-03 11:15,L-X,20347.5,2,81073,314.52,0.39,315.76,0.39,-133.24,-0.16,-335.36,-0.67,18
58,Entry long,2024-07-03 09:45,Long,20268.25,2,81073,314.52,0.39,315.76,0.39,-133.24,-0.16,-335.36,-0.67,18
59,Exit short,2024-07-04 18:00,flat,20384.25,5,203847.5,-1.2,0.00,234.4,0.11,-90.6,-0.04,-336.56,-0.67,38
59,Entry short,2024-07-04 09:50,Short,20384.75,5,203847.5,-1.2,0.00,234.4,0.11,-90.6,-0.04,-336.56,-0.67,38
60,Exit short,2024-07-09 12:45,S-X,20648.5,2,82874,277.52,0.33,278.76,0.34,-96.24,-0.12,-59.04,-0.12,29
60,Entry short,2024-07-09 10:20,Short,20718.5,2,82874,277.52,0.33,278.76,0.34,-96.24,-0.12,-59.04,-0.12,29
61,Exit long,2024-07-10 11:00,L-X,20720.25,2,83099,-220.48,-0.27,82.76,0.10,-219.24,-0.26,-279.52,-0.56,15
61,Entry long,2024-07-10 09:45,Long,20774.75,2,83099,-220.48,-0.27,82.76,0.10,-219.24,-0.26,-279.52,-0.56,15
62,Exit long,2024-08-21 10:40,L-X,19944.75,2,79462,314.52,0.40,315.76,0.40,-126.24,-0.16,35,0.07,10
62,Entry long,2024-08-21 09:50,Long,19865.5,2,79462,314.52,0.40,315.76,0.40,-126.24,-0.16,35,0.07,10
63,Exit short,2024-09-02 10:35,S-X,19645.25,3,117648,-227.22,-0.19,119.64,0.10,-225.36,-0.19,-192.22,-0.38,6
63,Entry short,2024-09-02 10:05,Short,19608,3,117648,-227.22,-0.19,119.64,0.10,-225.36,-0.19,-192.22,-0.38,6
64,Exit short,2024-10-07 10:15,S-X,20165,2,80420,-242.48,-0.30,36.76,0.05,-241.24,-0.30,-434.7,-0.87,5
64,Entry short,2024-10-07 09:50,Short,20105,2,80420,-242.48,-0.30,36.76,0.05,-241.24,-0.30,-434.7,-0.87,5
65,Exit long,2024-10-11 10:10,L-X,20427.25,2,81434,272.52,0.33,273.76,0.34,-141.24,-0.17,-162.18,-0.32,5
65,Entry long,2024-10-11 09:45,Long,20358.5,2,81434,272.52,0.33,273.76,0.34,-141.24,-0.17,-162.18,-0.32,5
66,Exit short,2024-11-08 11:55,S-X,21233.25,2,84704,-231.48,-0.27,56.76,0.07,-230.24,-0.27,-393.66,-0.79,22
66,Entry short,2024-11-08 10:05,Short,21176,2,84704,-231.48,-0.27,56.76,0.07,-230.24,-0.27,-393.66,-0.79,22
67,Exit short,2024-11-13 12:05,S-X,21186,2,84521,-225.48,-0.27,289.76,0.34,-224.24,-0.27,-619.14,-1.24,28
67,Entry short,2024-11-13 09:45,Short,21130.25,2,84521,-225.48,-0.27,289.76,0.34,-224.24,-0.27,-619.14,-1.24,28
68,Exit short,2024-11-18 10:00,S-X,20572.75,2,82059,-234.48,-0.29,37.76,0.05,-233.24,-0.28,-853.62,-1.71,2
68,Entry short,2024-11-18 09:50,Short,20514.75,2,82059,-234.48,-0.29,37.76,0.05,-233.24,-0.28,-853.62,-1.71,2
69,Exit long,2024-11-28 18:00,flat,20876.75,5,208952.5,-191.2,-0.09,139.4,0.07,-205.6,-0.10,-1044.82,-2.09,33
69,Entry long,2024-11-28 10:15,Long,20895.25,5,208952.5,-191.2,-0.09,139.4,0.07,-205.6,-0.10,-1044.82,-2.09,33
70,Exit long,2024-12-04 14:35,L-X,21512.25,2,85750,296.52,0.35,297.76,0.35,-89.24,-0.10,-748.3,-1.50,54
70,Entry long,2024-12-04 10:05,Long,21437.5,2,85750,296.52,0.35,297.76,0.35,-89.24,-0.10,-748.3,-1.50,54
71,Exit short,2024-12-05 12:10,S-X,21553.25,3,129081,-242.22,-0.19,154.14,0.12,-240.36,-0.19,-990.52,-1.98,28
