Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
15,Entry short,2025-12-16 10:05,Short,25394.25,12,609462,1935.12,0.32,1942.56,0.32,-253.44,-0.04,7798.86,15.60,1
16,Exit long,2026-01-02 10:35,L-X,25551.25,12,611310,1905.12,0.31,1912.56,0.31,-79.44,-0.01,9703.98,19.41,1
16,Entry long,2026-01-02 10:30,Long,25471.25,12,611310,1905.12,0.31,1912.56,0.31,-79.44,-0.01,9703.98,19.41,1
17,Exit short,2026-01-06 10:15,S-X,25763.5,16,824424,-27.84,0.00,1174.08,0.14,-129.92,-0.02,9676.14,19.35,2
17,Entry short,2026-01-06 10:05,Short,25763.25,16,824424,-27.84,0.00,1174.08,0.14,-129.92,-0.02,9676.14,19.35,2
18,Exit short,2026-01-07 10:45,S-X,25904.25,16,828552,-403.84,-0.05,30.08,0.00,-393.92,-0.05,9272.3,18.54,0
18,Entry short,2026-01-07 10:45,Short,25892.25,16,828552,-403.84,-0.05,30.08,0.00,-393.92,-0.05,9272.3,18.54,0
19,Exit long,2026-01-15 10:25,L-X,25854,10,517085,-17.4,0.00,1223.8,0.24,-36.2,-0.01,9254.9,18.51,3
19,Entry long,2026-01-15 10:10,Long,25854.25,10,517085,-17.4,0.00,1223.8,0.24,-36.2,-0.01,9254.9,18.51,3
20,Exit long,2026-01-16 10:10,L-X,25720.75,10,514580,-177.4,-0.03,338.8,0.07,-401.2,-0.08,9077.5,18.15,0
20,Entry long,2026-01-16 10:10,Long,25729,10,514580,-177.4,-0.03,338.8,0.07,-401.2,-0.08,9077.5,18.15,0
21,Exit short,2026-01-21 10:15,S-X,25344.25,10,506560,-337.4,-0.07,53.8,0.01,-331.2,-0.07,8740.1,17.48,1
21,Entry short,2026-01-21 10:10,Short,25328,10,506560,-337.4,-0.07,53.8,0.01,-331.2,-0.07,8740.1,17.48,1
22,Exit short,2026-01-22 11:10,S-X,25654,13,666789.5,-230.62,-0.03,108.94,0.02,-378.56,-0.06,8509.48,17.02,0
22,Entry short,2026-01-22 11:10,Short,25645.75,13,666789.5,-230.62,-0.03,108.94,0.02,-378.56,-0.06,8509.48,17.02,0
23,Exit long,2026-01-28 10:30,L-X,26205,18,943785,-427.32,-0.05,276.84,0.03,-416.16,-0.04,8082.16,16.16,0
23,Entry long,2026-01-28 10:30,Long,26216.25,18,943785,-427.32,-0.05,276.84,0.03,-416.16,-0.04,8082.16,16.16,0
24,Exit short,2026-02-10 10:55,S-X,25365,14,712180,1942.64,0.27,1951.32,0.27,-113.68,-0.02,10024.8,20.05,5
24,Entry short,2026-02-10 10:30,Short,25435,14,712180,1942.64,0.27,1951.32,0.27,-113.68,-0.02,10024.8,20.05,5
25,Exit long,2026-02-17 10:30,L-X,24459,14,685237,-402.36,-0.06,0,0.00,-393.68,-0.06,9622.44,19.24,0
25,Entry long,2026-02-17 10:30,Long,24472.75,14,685237,-402.36,-0.06,0,0.00,-393.68,-0.06,9622.44,19.24,0
26,Exit short,2026-03-19 10:10,S-X,24516.5,12,588390,-20.88,0.00,1114.56,0.19,-175.44,-0.03,9601.56,19.20,1
26,Entry short,2026-03-19 10:05,Short,24516.25,12,588390,-20.88,0.00,1114.56,0.19,-175.44,-0.03,9601.56,19.20,1
27,Exit long,2026-03-20 10:10,L-X,24272.5,13,631091.5,-22.62,0.00,960.44,0.15,-170.56,-0.03,9578.94,19.16,1
27,Entry long,2026-03-20 10:05,Long,24272.75,13,631091.5,-22.62,0.00,960.44,0.15,-170.56,-0.03,9578.94,19.16,1
28,Exit long,2026-03-26 12:15,L-X,24050.5,10,481015,-17.4,0.00,1523.8,0.32,-11.2,0.00,9561.54,19.12,9
28,Entry long,2026-03-26 11:30,Long,24050.75,10,481015,-17.4,0.00,1523.8,0.32,-11.2,0.00,9561.54,19.12,9
29,Exit short,2026-04-02 10:05,S-X,23923.75,14,669473,-409.36,-0.06,0,0.00,-400.68,-0.06,9152.18,18.30,0
29,Entry short,2026-04-02 10:05,Short,23909.75,14,669473,-409.36,-0.06,0,0.00,-400.68,-0.06,9152.18,18.30,0
30,Exit short,2026-04-21 10:05,S-X,26856,11,590447,-398.64,-0.07,0,0.00,-391.82,-0.07,8753.54,17.51,0
30,Entry short,2026-04-21 10:05,Short,26838.5,11,590447,-398.64,-0.07,0,0.00,-391.82,-0.07,8753.54,17.51,0
31,Exit long,2026-04-28 11:30,L-X,27022.75,10,540560,-117.4,-0.02,108.8,0.02,-286.2,-0.05,8636.14,17.27,0
31,Entry long,2026-04-28 11:30,Long,27028,10,540560,-117.4,-0.02,108.8,0.02,-286.2,-0.05,8636.14,17.27,0
32,Exit short,2026-04-30 11:25,S-X,27404.25,15,822120,-26.1,0.00,815.7,0.10,-189.3,-0.02,8610.04,17.22,2
32,Entry short,2026-04-30 11:15,Short,27404,15,822120,-26.1,0.00,815.7,0.10,-189.3,-0.02,8610.04,17.22,2
33,Exit short,2026-05-21 11:30,S-X,29192.5,16,936104,1924.16,0.21,1934.08,0.21,-97.92,-0.01,10534.2,21.07,1
33,Entry short,2026-05-21 11:25,Short,29253.25,16,936104,1924.16,0.21,1934.08,0.21,-97.92,-0.01,10534.2,21.07,1
34,Exit short,2026-05-26 10:10,S-X,30006.25,12,720144,-20.88,0.00,352.56,0.05,-115.44,-0.02,10513.32,21.03,1
34,Entry short,2026-05-26 10:05,Short,30006,12,720144,-20.88,0.00,352.56,0.05,-115.44,-0.02,10513.32,21.03,1
35,Exit short,2026-05-29 10:15,S-X,30420.75,10,610365,1937.6,0.32,1943.8,0.32,-46.2,-0.01,12450.92,24.90,2
35,Entry short,2026-05-29 10:05,Short,30518.25,10,610365,1937.6,0.32,1943.8,0.32,-46.2,-0.01,12450.92,24.90,2
36,Exit long,2026-06-05 10:10,L-X,29862.5,11,655022.5,1938.86,0.30,1945.68,0.30,-265.32,-0.04,14389.78,28.78,1
36,Entry long,2026-06-05 10:05,Long,29773.75,11,655022.5,1938.86,0.30,1945.68,0.30,-265.32,-0.04,14389.78,28.78,1
37,Exit short,2026-06-10 10:20,S-X,29169.25,11,641333,-404.14,-0.06,0,0.00,-397.32,-0.06,13985.64,27.97,0
37,Entry short,2026-06-10 10:20,Short,29151.5,11,641333,-404.14,-0.06,0,0.00,-397.32,-0.06,13985.64,27.97,0
38,Exit long,2026-06-17 10:45,L-X,30317.5,12,728010,-404.88,-0.06,0,0.00,-397.44,-0.05,13580.76,27.16,0
38,Entry long,2026-06-17 10:45,Long,30333.75,12,728010,-404.88,-0.06,0,0.00,-397.44,-0.05,13580.76,27.16,0
39,Exit short,2026-06-24 10:40,S-X,29793.5,12,714648,-410.88,-0.06,0,0.00,-403.44,-0.06,13169.88,26.34,0
39,Entry short,2026-06-24 10:40,Short,29777,12,714648,-410.88,-0.06,0,0.00,-403.44,-0.06,13169.88,26.34,0
40,Exit long,2026-07-08 11:10,L-X,29149,15,874867.5,-416.1,-0.05,1078.2,0.12,-406.8,-0.05,12753.78,25.51,0
40,Entry long,2026-07-08 11:10,Long,29162.25,15,874867.5,-416.1,-0.05,1078.2,0.12,-406.8,-0.05,12753.78,25.51,0
