Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
192,Entry short,2025-05-28 11:25,P_S,21458.25,2,85833,91.52,0.11,92.76,0.11,-45.24,-0.05,-576.4,-1.15,6
193,Exit short,2025-05-29 11:15,P_SX,21458.25,1,42987,69.26,0.16,69.88,0.16,-29.12,-0.07,-507.14,-1.01,3
193,Entry short,2025-05-29 11:00,P_S,21493.5,1,42987,69.26,0.16,69.88,0.16,-29.12,-0.07,-507.14,-1.01,3
194,Exit short,2025-05-30 13:50,P_SX,21207,1,42356,-59.24,-0.14,30.38,0.07,-58.62,-0.14,-566.38,-1.13,2
194,Entry short,2025-05-30 13:40,P_S,21178,1,42356,-59.24,-0.14,30.38,0.07,-58.62,-0.14,-566.38,-1.13,2
195,Exit long,2025-05-30 14:05,P_LX,21233,1,42400,64.76,0.15,65.38,0.15,-22.62,-0.05,-501.62,-1.00,1
195,Entry long,2025-05-30 14:00,P_L,21200,1,42400,64.76,0.15,65.38,0.15,-22.62,-0.05,-501.62,-1.00,1
196,Exit short,2025-06-03 14:50,P_SX,21695.25,7,303845.5,103.32,0.03,107.66,0.04,-67.34,-0.02,-398.3,-0.80,1
196,Entry short,2025-06-03 14:45,P_S,21703.25,7,303845.5,103.32,0.03,107.66,0.04,-67.34,-0.02,-398.3,-0.80,1
197,Exit long,2025-06-03 15:10,P_LX,21690,2,86843,-85.48,-0.10,30.76,0.04,-84.24,-0.10,-483.78,-0.97,3
197,Entry long,2025-06-03 14:55,P_L,21710.75,2,86843,-85.48,-0.10,30.76,0.04,-84.24,-0.10,-483.78,-0.97,3
198,Exit short,2025-06-12 11:40,P_SX,21925.25,3,131464.5,-90.72,-0.07,20.64,0.02,-88.86,-0.07,-574.5,-1.15,2
198,Entry short,2025-06-12 11:30,P_S,21910.75,3,131464.5,-90.72,-0.07,20.64,0.02,-88.86,-0.07,-574.5,-1.15,2
