Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit long,2025-05-07 11:10,L-X,19798.25,12,475536,-392.88,-0.08,0,0.00,-385.44,-0.08,-392.88,-0.79,0
1,Entry long,2025-05-07 11:10,Long,19814,12,475536,-392.88,-0.08,0,0.00,-385.44,-0.08,-392.88,-0.79,0
2,Exit long,2025-05-28 10:30,L-X,21451.75,12,514848,-20.88,0.00,244.56,0.05,-145.44,-0.03,-413.76,-0.83,1
2,Entry long,2025-05-28 10:25,Long,21452,12,514848,-20.88,0.00,244.56,0.05,-145.44,-0.03,-413.76,-0.83,1
3,Exit long,2025-06-10 11:30,L-X,21853.5,17,743027.5,-29.58,0.00,839.46,0.11,-61.54,-0.01,-443.34,-0.89,4
3,Entry long,2025-06-10 11:10,Long,21853.75,17,743027.5,-29.58,0.00,839.46,0.11,-61.54,-0.01,-443.34,-0.89,4
4,Exit short,2025-06-17 10:05,S-X,22105.5,17,751570,-38.08,-0.01,0,0.00,-87.04,-0.01,-481.42,-0.96,0
4,Entry short,2025-06-17 10:05,Short,22105,17,751570,-38.08,-0.01,0,0.00,-87.04,-0.01,-481.42,-0.96,0
5,Exit long,2025-06-20 13:15,L-X,21913,14,611674,1872.64,0.31,1881.32,0.31,-92.68,-0.02,1391.22,2.78,11
5,Entry long,2025-06-20 12:20,Long,21845.5,14,611674,1872.64,0.31,1881.32,0.31,-92.68,-0.02,1391.22,2.78,11
6,Exit short,2025-06-26 10:15,S-X,22564.25,13,586664,-22.62,0.00,498.94,0.09,-60.06,-0.01,1368.6,2.74,1
6,Entry short,2025-06-26 10:10,Short,22564,13,586664,-22.62,0.00,498.94,0.09,-60.06,-0.01,1368.6,2.74,1
7,Exit long,2025-06-27 13:35,L-X,22759.5,12,546234,-20.88,0.00,1438.56,0.26,-31.44,-0.01,1347.72,2.70,28
7,Entry long,2025-06-27 11:15,Long,22759.75,12,546234,-20.88,0.00,1438.56,0.26,-31.44,-0.01,1347.72,2.70,28
