Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit short,2026-05-20 11:00,S-X,29282.75,17,995222.5,-412.08,-0.04,0,0.00,-401.54,-0.04,-412.08,-0.82,0
1,Entry short,2026-05-20 11:00,Short,29271.25,17,995222.5,-412.08,-0.04,0,0.00,-401.54,-0.04,-412.08,-0.82,0
2,Exit short,2026-05-21 10:15,S-X,29233.5,11,645106,1955.36,0.30,1962.18,0.30,-12.32,0.00,1543.28,3.09,1
2,Entry short,2026-05-21 10:10,Short,29323,11,645106,1955.36,0.30,1962.18,0.30,-12.32,0.00,1543.28,3.09,1
3,Exit short,2026-05-26 10:10,S-X,30006.25,12,720144,-20.88,0.00,472.56,0.07,-115.44,-0.02,1522.4,3.04,1
3,Entry short,2026-05-26 10:05,Short,30006,12,720144,-20.88,0.00,472.56,0.07,-115.44,-0.02,1522.4,3.04,1
4,Exit short,2026-05-28 11:15,S-X,30234,16,967480,-27.84,0.00,782.08,0.08,-225.92,-0.02,1494.56,2.99,2
4,Entry short,2026-05-28 11:05,Short,30233.75,16,967480,-27.84,0.00,782.08,0.08,-225.92,-0.02,1494.56,2.99,2
5,Exit short,2026-05-29 10:15,S-X,30420.75,10,610365,1937.6,0.32,1943.8,0.32,-46.2,-0.01,3432.16,6.86,2
5,Entry short,2026-05-29 10:05,Short,30518.25,10,610365,1937.6,0.32,1943.8,0.32,-46.2,-0.01,3432.16,6.86,2
6,Exit short,2026-06-02 11:05,S-X,30651.5,23,1409566.5,-431.02,-0.03,0,0.00,-416.76,-0.03,3001.14,6.00,0
6,Entry short,2026-06-02 11:05,Short,30642.75,23,1409566.5,-431.02,-0.03,0,0.00,-416.76,-0.03,3001.14,6.00,0
7,Exit long,2026-06-05 10:10,L-X,29862.5,11,655022.5,1938.86,0.30,1945.68,0.30,-265.32,-0.04,4940,9.88,1
7,Entry long,2026-06-05 10:05,Long,29773.75,11,655022.5,1938.86,0.30,1945.68,0.30,-265.32,-0.04,4940,9.88,1
8,Exit long,2026-06-09 11:20,L-X,29081.5,11,640189,-409.64,-0.06,0,0.00,-402.82,-0.06,4530.36,9.06,0
8,Entry long,2026-06-09 11:20,Long,29099.5,11,640189,-409.64,-0.06,0,0.00,-402.82,-0.06,4530.36,9.06,0
9,Exit short,2026-06-10 10:20,S-X,29169.25,11,641333,-404.14,-0.06,0,0.00,-397.32,-0.06,4126.22,8.25,0
9,Entry short,2026-06-10 10:20,Short,29151.5,11,641333,-404.14,-0.06,0,0.00,-397.32,-0.06,4126.22,8.25,0
10,Exit short,2026-06-12 10:15,S-X,29600.25,17,1006000.5,-429.08,-0.04,0,0.00,-418.54,-0.04,3697.14,7.39,0
10,Entry short,2026-06-12 10:15,Short,29588.25,17,1006000.5,-429.08,-0.04,0,0.00,-418.54,-0.04,3697.14,7.39,0
11,Exit long,2026-06-17 10:45,L-X,30317.5,12,728010,-404.88,-0.06,0,0.00,-397.44,-0.05,3292.26,6.58,0
11,Entry long,2026-06-17 10:45,Long,30333.75,12,728010,-404.88,-0.06,0,0.00,-397.44,-0.05,3292.26,6.58,0
12,Exit short,2026-06-19 11:05,S-X,30700.5,19,1166220,-422.56,-0.04,244.72,0.02,-410.78,-0.04,2869.7,5.74,2
12,Entry short,2026-06-19 10:55,Short,30690,19,1166220,-422.56,-0.04,244.72,0.02,-410.78,-0.04,2869.7,5.74,2
13,Exit short,2026-06-23 10:15,S-X,30018.25,12,720054,-398.88,-0.06,0,0.00,-391.44,-0.05,2470.82,4.94,1
13,Entry short,2026-06-23 10:10,Short,30002.25,12,720054,-398.88,-0.06,0,0.00,-391.44,-0.05,2470.82,4.94,1
14,Exit short,2026-06-24 10:40,S-X,29793.5,12,714648,-410.88,-0.06,0,0.00,-403.44,-0.06,2059.94,4.12,0
14,Entry short,2026-06-24 10:40,Short,29777,12,714648,-410.88,-0.06,0,0.00,-403.44,-0.06,2059.94,4.12,0
15,Exit long,2026-06-26 11:15,L-X,29435.25,21,1236679.5,-425.04,-0.03,18.48,0.00,-412.02,-0.03,1634.9,3.27,1
15,Entry long,2026-06-26 11:10,Long,29444.75,21,1236679.5,-425.04,-0.03,18.48,0.00,-412.02,-0.03,1634.9,3.27,1
16,Exit short,2026-06-30 10:30,S-X,30429.75,10,608215,-392.4,-0.06,0,0.00,-386.2,-0.06,1242.5,2.49,0
16,Entry short,2026-06-30 10:30,Short,30410.75,10,608215,-392.4,-0.06,0,0.00,-386.2,-0.06,1242.5,2.49,0
17,Exit short,2026-07-01 11:25,S-X,30336.25,11,667001.5,-409.64,-0.06,0,0.00,-402.82,-0.06,832.86,1.67,0
17,Entry short,2026-07-01 11:25,Short,30318.25,11,667001.5,-409.64,-0.06,0,0.00,-402.82,-0.06,832.86,1.67,0
