Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit short,2026-02-10 10:55,S-X,25365,14,712180,1942.64,0.27,1951.32,0.27,-113.68,-0.02,1942.64,3.89,5
1,Entry short,2026-02-10 10:30,Short,25435,14,712180,1942.64,0.27,1951.32,0.27,-113.68,-0.02,1942.64,3.89,5
2,Exit long,2026-02-17 10:30,L-X,24459,14,685237,-402.36,-0.06,0,0.00,-393.68,-0.06,1540.28,3.08,0
2,Entry long,2026-02-17 10:30,Long,24472.75,14,685237,-402.36,-0.06,0,0.00,-393.68,-0.06,1540.28,3.08,0
3,Exit long,2026-02-26 11:50,L-X,24977.5,13,649688,-289.12,-0.04,0,0.00,-294.06,-0.05,1251.16,2.50,0
3,Entry long,2026-02-26 11:50,Long,24988,13,649688,-289.12,-0.04,0,0.00,-294.06,-0.05,1251.16,2.50,0
4,Exit long,2026-03-05 12:25,L-X,24937.75,14,698635,-395.36,-0.06,0,0.00,-386.68,-0.06,855.8,1.71,0
4,Entry long,2026-03-05 12:25,Long,24951.25,14,698635,-395.36,-0.06,0,0.00,-386.68,-0.06,855.8,1.71,0
5,Exit long,2026-03-13 11:55,L-X,24413.5,10,488275,-17.4,0.00,313.8,0.06,-306.2,-0.06,838.4,1.68,1
5,Entry long,2026-03-13 11:50,Long,24413.75,10,488275,-17.4,0.00,313.8,0.06,-306.2,-0.06,838.4,1.68,1
6,Exit short,2026-03-19 10:10,S-X,24516.5,12,588390,-20.88,0.00,1114.56,0.19,-175.44,-0.03,817.52,1.64,1
6,Entry short,2026-03-19 10:05,Short,24516.25,12,588390,-20.88,0.00,1114.56,0.19,-175.44,-0.03,817.52,1.64,1
7,Exit long,2026-03-20 10:10,L-X,24272.5,13,631091.5,-22.62,0.00,1447.94,0.23,-170.56,-0.03,794.9,1.59,1
7,Entry long,2026-03-20 10:05,Long,24272.75,13,631091.5,-22.62,0.00,1447.94,0.23,-170.56,-0.03,794.9,1.59,1
8,Exit long,2026-03-26 12:15,L-X,24050.5,10,481015,-17.4,0.00,1523.8,0.32,-11.2,0.00,777.5,1.56,9
8,Entry long,2026-03-26 11:30,Long,24050.75,10,481015,-17.4,0.00,1523.8,0.32,-11.2,0.00,777.5,1.56,9
9,Exit long,2026-03-27 12:40,L-X,23453.25,11,515977,-19.14,0.00,15.18,0.00,-61.82,-0.01,758.36,1.52,1
9,Entry long,2026-03-27 12:35,Long,23453.5,11,515977,-19.14,0.00,15.18,0.00,-61.82,-0.01,758.36,1.52,1
