Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit long,2025-07-08 10:05,L-X,22870.25,17,777979.5,-412.08,-0.05,0,0.00,-401.54,-0.05,-412.08,-0.82,0
1,Entry long,2025-07-08 10:05,Long,22881.75,17,777979.5,-412.08,-0.05,0,0.00,-401.54,-0.05,-412.08,-0.82,0
2,Exit long,2025-07-16 11:15,L-X,22946,14,642866,-395.36,-0.06,0,0.00,-386.68,-0.06,-807.44,-1.61,0
2,Entry long,2025-07-16 11:15,Long,22959.5,14,642866,-395.36,-0.06,0,0.00,-386.68,-0.06,-807.44,-1.61,0
3,Exit long,2025-07-22 12:25,L-X,23197.25,17,788715,-29.58,0.00,907.46,0.12,-70.04,-0.01,-837.02,-1.67,3
3,Entry long,2025-07-22 12:10,Long,23197.5,17,788715,-29.58,0.00,907.46,0.12,-70.04,-0.01,-837.02,-1.67,3
4,Exit long,2025-07-23 10:10,L-X,23147.75,17,787431.5,-429.08,-0.05,0,0.00,-418.54,-0.05,-1266.1,-2.53,0
4,Entry long,2025-07-23 10:10,Long,23159.75,17,787431.5,-429.08,-0.05,0,0.00,-418.54,-0.05,-1266.1,-2.53,0
5,Exit long,2025-07-24 12:25,L-X,23348.75,27,1261237.5,-438.48,-0.03,0,0.00,-421.74,-0.03,-1704.58,-3.41,0
5,Entry long,2025-07-24 12:25,Long,23356.25,27,1261237.5,-438.48,-0.03,0,0.00,-421.74,-0.03,-1704.58,-3.41,0
6,Exit short,2025-07-25 10:05,S-X,23402,16,748800,-83.84,-0.01,0,0.00,-137.92,-0.02,-1788.42,-3.58,0
6,Entry short,2025-07-25 10:05,Short,23400,16,748800,-83.84,-0.01,0,0.00,-137.92,-0.02,-1788.42,-3.58,0
7,Exit short,2025-07-30 12:15,S-X,23532.25,17,800088,-29.58,0.00,116.96,0.01,-27.54,0.00,-1818,-3.64,1
7,Entry short,2025-07-30 12:10,Short,23532,17,800088,-29.58,0.00,116.96,0.01,-27.54,0.00,-1818,-3.64,1
8,Exit short,2025-08-07 10:20,S-X,23559.25,10,473085,1887.6,0.40,1893.8,0.40,-36.2,-0.01,69.6,0.14,3
8,Entry short,2025-08-07 10:05,Short,23654.25,10,473085,1887.6,0.40,1893.8,0.40,-36.2,-0.01,69.6,0.14,3
9,Exit short,2025-08-08 10:25,S-X,23666.5,13,615322.5,-22.62,0.00,310.44,0.05,-99.06,-0.02,46.98,0.09,1
9,Entry short,2025-08-08 10:20,Short,23666.25,13,615322.5,-22.62,0.00,310.44,0.05,-99.06,-0.02,46.98,0.09,1
10,Exit long,2025-08-13 10:45,L-X,23953.75,14,670712,-24.36,0.00,530.32,0.08,-225.68,-0.03,22.62,0.05,1
10,Entry long,2025-08-13 10:40,Long,23954,14,670712,-24.36,0.00,530.32,0.08,-225.68,-0.03,22.62,0.05,1
11,Exit long,2025-08-21 12:25,L-X,23173.5,16,741952,-419.84,-0.06,0,0.00,-409.92,-0.06,-397.22,-0.79,0
11,Entry long,2025-08-21 12:25,Long,23186,16,741952,-419.84,-0.06,0,0.00,-409.92,-0.06,-397.22,-0.79,0
