Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit long,2025-03-13 11:25,L-X,19368.25,17,658529,-29.58,0.00,1145.46,0.17,-206.04,-0.03,-29.58,-0.06,1
1,Entry long,2025-03-13 11:20,Long,19368.5,17,658529,-29.58,0.00,1145.46,0.17,-206.04,-0.03,-29.58,-0.06,1
2,Exit short,2025-03-14 12:50,S-X,19705.25,24,945444,-437.76,-0.05,0,0.00,-422.88,-0.04,-467.34,-0.93,0
2,Entry short,2025-03-14 12:50,Short,19696.75,24,945444,-437.76,-0.05,0,0.00,-422.88,-0.04,-467.34,-0.93,0
3,Exit long,2025-03-18 10:15,L-X,19656.25,10,393130,-17.4,0.00,28.8,0.01,-96.2,-0.02,-484.74,-0.97,1
3,Entry long,2025-03-18 10:10,Long,19656.5,10,393130,-17.4,0.00,28.8,0.01,-96.2,-0.02,-484.74,-0.97,1
4,Exit short,2025-03-25 10:15,S-X,20429.5,11,449443.5,-19.14,0.00,224.18,0.05,-166.32,-0.04,-503.88,-1.01,1
4,Entry short,2025-03-25 10:10,Short,20429.25,11,449443.5,-19.14,0.00,224.18,0.05,-166.32,-0.04,-503.88,-1.01,1
5,Exit long,2025-03-26 10:15,L-X,20291.75,17,690310.5,-412.08,-0.06,0,0.00,-401.54,-0.06,-915.96,-1.83,0
5,Entry long,2025-03-26 10:15,Long,20303.25,17,690310.5,-412.08,-0.06,0,0.00,-401.54,-0.06,-915.96,-1.83,0
6,Exit long,2025-03-27 12:45,L-X,20047,18,721728,-58.32,-0.01,0,0.00,-92.16,-0.01,-974.28,-1.95,0
6,Entry long,2025-03-27 12:45,Long,20048,18,721728,-58.32,-0.01,0,0.00,-92.16,-0.01,-974.28,-1.95,0
7,Exit short,2025-04-02 10:30,S-X,19622.75,22,863005,-423.28,-0.05,0,0.00,-409.64,-0.05,-1397.56,-2.80,0
7,Entry short,2025-04-02 10:30,Short,19613.75,22,863005,-423.28,-0.05,0,0.00,-409.64,-0.05,-1397.56,-2.80,0
8,Exit long,2025-04-17 12:10,L-X,18389.75,16,586472,1980.16,0.34,1990.08,0.34,-129.92,-0.02,582.6,1.17,0
8,Entry long,2025-04-17 12:10,Long,18327.25,16,586472,1980.16,0.34,1990.08,0.34,-129.92,-0.02,582.6,1.17,0
9,Exit short,2025-04-22 11:55,S-X,18388.25,24,882228,-437.76,-0.05,0,0.00,-422.88,-0.05,144.84,0.29,0
9,Entry short,2025-04-22 11:55,Short,18379.75,24,882228,-437.76,-0.05,0,0.00,-422.88,-0.05,144.84,0.29,0
10,Exit short,2025-04-24 11:05,S-X,19167.75,12,460008,-32.88,-0.01,0,0.00,-193.44,-0.04,111.96,0.22,0
10,Entry short,2025-04-24 11:05,Short,19167,12,460008,-32.88,-0.01,0,0.00,-193.44,-0.04,111.96,0.22,0
11,Exit long,2025-04-29 12:45,L-X,19498,16,624320,-403.84,-0.06,0,0.00,-393.92,-0.06,-291.88,-0.58,0
11,Entry long,2025-04-29 12:45,Long,19510,16,624320,-403.84,-0.06,0,0.00,-393.92,-0.06,-291.88,-0.58,0
