Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit long,2025-10-16 12:25,L-X,24893.25,10,498240,-387.4,-0.08,0,0.00,-381.2,-0.08,-387.4,-0.77,0
1,Entry long,2025-10-16 12:25,Long,24912,10,498240,-387.4,-0.08,0,0.00,-381.2,-0.08,-387.4,-0.77,0
2,Exit long,2025-10-31 11:45,L-X,26070.75,13,678223,-399.62,-0.06,0,0.00,-391.56,-0.06,-787.02,-1.57,0
2,Entry long,2025-10-31 11:45,Long,26085.5,13,678223,-399.62,-0.06,0,0.00,-391.56,-0.06,-787.02,-1.57,0
3,Exit short,2025-11-04 10:50,S-X,25805.75,15,776490,2298.9,0.30,2308.2,0.30,-226.8,-0.03,1511.88,3.02,2
3,Entry short,2025-11-04 10:40,Short,25883,15,776490,2298.9,0.30,2308.2,0.30,-226.8,-0.03,1511.88,3.02,2
4,Exit short,2025-11-05 10:05,S-X,25697.25,18,924705,-418.32,-0.05,0,0.00,-407.16,-0.04,1093.56,2.19,0
4,Entry short,2025-11-05 10:05,Short,25686.25,18,924705,-418.32,-0.05,0,0.00,-407.16,-0.04,1093.56,2.19,0
5,Exit long,2025-11-06 11:35,L-X,25274.5,16,809176,-411.84,-0.05,0,0.00,-401.92,-0.05,681.72,1.36,0
5,Entry long,2025-11-06 11:35,Long,25286.75,16,809176,-411.84,-0.05,0,0.00,-401.92,-0.05,681.72,1.36,0
6,Exit long,2025-11-18 10:20,L-X,24541.75,12,586662,2325.12,0.40,2332.56,0.40,-199.44,-0.03,3006.84,6.01,1
6,Entry long,2025-11-18 10:15,Long,24444.25,12,586662,2325.12,0.40,2332.56,0.40,-199.44,-0.03,3006.84,6.01,1
7,Exit short,2025-11-21 11:35,S-X,24204,13,628901,-419.12,-0.07,0,0.00,-411.06,-0.07,2587.72,5.18,0
7,Entry short,2025-11-21 11:35,Short,24188.5,13,628901,-419.12,-0.07,0,0.00,-411.06,-0.07,2587.72,5.18,0
8,Exit short,2025-11-25 11:20,S-X,24875.75,12,596622,-410.88,-0.07,0,0.00,-403.44,-0.07,2176.84,4.35,0
8,Entry short,2025-11-25 11:20,Short,24859.25,12,596622,-410.88,-0.07,0,0.00,-403.44,-0.07,2176.84,4.35,0
9,Exit long,2025-11-26 10:20,L-X,25150.75,10,503020,-17.4,0.00,1448.8,0.29,-26.2,-0.01,2159.44,4.32,3
9,Entry long,2025-11-26 10:05,Long,25151,10,503020,-17.4,0.00,1448.8,0.29,-26.2,-0.01,2159.44,4.32,3
