Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit long,2025-07-07 12:05,LX,22956.5,20,916270,1965.2,0.21,1977.6,0.22,-472.4,-0.05,1965.2,3.93,12
1,Entry long,2025-07-07 11:05,Long,22906.75,20,916270,1965.2,0.21,1977.6,0.22,-472.4,-0.05,1965.2,3.93,12
2,Exit short,2025-07-28 10:05,SX,23526.25,26,1222546,-851.24,-0.07,139.88,0.01,-835.12,-0.07,1113.96,2.23,1
2,Entry short,2025-07-28 10:00,Short,23510.5,26,1222546,-851.24,-0.07,139.88,0.01,-835.12,-0.07,1113.96,2.23,1
3,Exit long,2025-07-29 11:05,LX,23512.75,27,1270512,-856.98,-0.07,766.26,0.06,-840.24,-0.07,256.98,0.51,2
3,Entry long,2025-07-29 10:55,Long,23528,27,1270512,-856.98,-0.07,766.26,0.06,-840.24,-0.07,256.98,0.51,2
