Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit short,2026-03-25 11:05,SX,24444,11,538642.5,860.86,0.16,867.68,0.16,-248.82,-0.05,860.86,1.72,2
1,Entry short,2026-03-25 10:55,Short,24483.75,11,538642.5,860.86,0.16,867.68,0.16,-248.82,-0.05,860.86,1.72,2
2,Exit long,2026-03-26 09:55,LX,24160.5,5,242315,-716.2,-0.30,6.9,0.00,-713.1,-0.29,144.66,0.29,1
2,Entry long,2026-03-26 09:50,Long,24231.5,5,242315,-716.2,-0.30,6.9,0.00,-713.1,-0.29,144.66,0.29,1
3,Exit long,2026-03-30 11:05,LX,23417.5,5,233777.5,391.3,0.17,394.4,0.17,-10.6,0.00,535.96,1.07,2
3,Entry long,2026-03-30 10:55,Long,23377.75,5,233777.5,391.3,0.17,394.4,0.17,-10.6,0.00,535.96,1.07,2
4,Exit short,2026-03-31 10:05,SX,23518.75,17,800989,1330.42,0.17,1340.96,0.17,-36.04,0.00,1866.38,3.73,1
4,Entry short,2026-03-31 10:00,Short,23558.5,17,800989,1330.42,0.17,1340.96,0.17,-36.04,0.00,1866.38,3.73,1
5,Exit long,2026-04-02 10:05,LX,23937.75,6,286776,469.56,0.16,473.28,0.17,-477.72,-0.17,2335.94,4.67,2
5,Entry long,2026-04-02 09:55,Long,23898,6,286776,469.56,0.16,473.28,0.17,-477.72,-0.17,2335.94,4.67,2
6,Exit short,2026-04-06 11:25,SX,24274.25,27,1312956,2113.02,0.16,2129.76,0.16,-570.24,-0.04,4448.96,8.90,3
6,Entry short,2026-04-06 11:10,Short,24314,27,1312956,2113.02,0.16,2129.76,0.16,-570.24,-0.04,4448.96,8.90,3
7,Exit short,2026-04-08 10:30,SX,25041.5,5,250812.5,391.3,0.16,394.4,0.16,-260.6,-0.10,4840.26,9.68,8
7,Entry short,2026-04-08 09:50,Short,25081.25,5,250812.5,391.3,0.16,394.4,0.16,-260.6,-0.10,4840.26,9.68,8
8,Exit short,2026-04-09 10:15,SX,24980,7,350276.5,547.82,0.16,552.16,0.16,-525.84,-0.15,5388.08,10.78,5
8,Entry short,2026-04-09 09:50,Short,25019.75,7,350276.5,547.82,0.16,552.16,0.16,-525.84,-0.15,5388.08,10.78,5
9,Exit short,2026-04-10 10:10,SX,25322,12,606960,-782.88,-0.13,502.56,0.08,-775.44,-0.13,4605.2,9.21,2
9,Entry short,2026-04-10 10:00,Short,25290,12,606960,-782.88,-0.13,502.56,0.08,-775.44,-0.13,4605.2,9.21,2
10,Exit short,2026-04-20 10:55,SX,26634,8,426780,626.08,0.15,631.04,0.15,-8.96,0.00,5231.28,10.46,1
10,Entry short,2026-04-20 10:50,Short,26673.75,8,426780,626.08,0.15,631.04,0.15,-8.96,0.00,5231.28,10.46,1
11,Exit short,2026-04-21 10:05,SX,26855,14,751142,-815.36,-0.11,82.32,0.01,-806.68,-0.11,4415.92,8.83,1
11,Entry short,2026-04-21 10:00,Short,26826.5,14,751142,-815.36,-0.11,82.32,0.01,-806.68,-0.11,4415.92,8.83,1
12,Exit short,2026-04-23 09:55,SX,27018,16,865848,1252.16,0.14,1262.08,0.15,-73.92,-0.01,5668.08,11.34,1
12,Entry short,2026-04-23 09:50,Short,27057.75,16,865848,1252.16,0.14,1262.08,0.15,-73.92,-0.01,5668.08,11.34,1
13,Exit short,2026-04-27 10:30,SX,27347.25,16,876384,1252.16,0.14,1262.08,0.14,-529.92,-0.06,6920.24,13.84,6
13,Entry short,2026-04-27 10:00,Short,27387,16,876384,1252.16,0.14,1262.08,0.14,-529.92,-0.06,6920.24,13.84,6
14,Exit short,2026-04-29 10:05,SX,27180.75,22,1197702,1721.72,0.14,1735.36,0.14,-233.64,-0.02,8641.96,17.28,2
14,Entry short,2026-04-29 09:55,Short,27220.5,22,1197702,1721.72,0.14,1735.36,0.14,-233.64,-0.02,8641.96,17.28,2
15,Exit long,2026-04-30 10:00,LX,27287.25,9,490455,704.34,0.14,709.92,0.14,-181.08,-0.04,9346.3,18.69,1
15,Entry long,2026-04-30 09:55,Long,27247.5,9,490455,704.34,0.14,709.92,0.14,-181.08,-0.04,9346.3,18.69,1
16,Exit short,2026-05-04 10:05,SX,27830.25,13,724620,1017.38,0.14,1025.44,0.14,-554.06,-0.08,10363.68,20.73,1
16,Entry short,2026-05-04 10:00,Short,27870,13,724620,1017.38,0.14,1025.44,0.14,-554.06,-0.08,10363.68,20.73,1
17,Exit short,2026-05-06 10:10,SX,28483.75,6,341019,-793.44,-0.23,398.28,0.12,-789.72,-0.23,9570.24,19.14,2
17,Entry short,2026-05-06 10:00,Short,28418.25,6,341019,-793.44,-0.23,398.28,0.12,-789.72,-0.23,9570.24,19.14,2
18,Exit short,2026-05-07 10:00,SX,28804,17,978562.5,-794.58,-0.08,65.96,0.01,-784.04,-0.08,8775.66,17.55,1
18,Entry short,2026-05-07 09:55,Short,28781.25,17,978562.5,-794.58,-0.08,65.96,0.01,-784.04,-0.08,8775.66,17.55,1
19,Exit short,2026-05-11 10:05,SX,29384.75,7,410627,-768.18,-0.19,415.66,0.10,-763.84,-0.19,8007.48,16.01,3
19,Entry short,2026-05-11 09:50,Short,29330.5,7,410627,-768.18,-0.19,415.66,0.10,-763.84,-0.19,8007.48,16.01,3
20,Exit long,2026-05-12 09:55,LX,29181.75,9,526041,-780.66,-0.15,79.92,0.02,-775.08,-0.15,7226.82,14.45,1
20,Entry long,2026-05-12 09:50,Long,29224.5,9,526041,-780.66,-0.15,79.92,0.02,-775.08,-0.15,7226.82,14.45,1
21,Exit short,2026-05-13 10:05,SX,29129.5,6,350031,469.56,0.13,473.28,0.14,-240.72,-0.07,7696.38,15.39,2
21,Entry short,2026-05-13 09:55,Short,29169.25,6,350031,469.56,0.13,473.28,0.14,-240.72,-0.07,7696.38,15.39,2
22,Exit short,2026-05-14 09:55,SX,29568.75,5,296085,391.3,0.13,394.4,0.13,-165.6,-0.06,8087.68,16.18,1
22,Entry short,2026-05-14 09:50,Short,29608.5,5,296085,391.3,0.13,394.4,0.13,-165.6,-0.06,8087.68,16.18,1
23,Exit long,2026-05-15 10:05,LX,29204.5,11,641624.5,860.86,0.13,867.68,0.14,-419.32,-0.07,8948.54,17.90,1
23,Entry long,2026-05-15 10:00,Long,29164.75,11,641624.5,860.86,0.13,867.68,0.14,-419.32,-0.07,8948.54,17.90,1
