Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit long,2025-08-12 10:05,LX,23703.5,9,425947.5,704.34,0.17,709.92,0.17,-109.08,-0.03,704.34,1.41,1
1,Entry long,2025-08-12 10:00,Long,23663.75,9,425947.5,704.34,0.17,709.92,0.17,-109.08,-0.03,704.34,1.41,1
2,Exit short,2025-08-13 10:25,SX,23952,14,671769,1095.64,0.16,1104.32,0.16,-645.68,-0.10,1799.98,3.60,5
2,Entry short,2025-08-13 10:00,Short,23991.75,14,671769,1095.64,0.16,1104.32,0.16,-645.68,-0.10,1799.98,3.60,5
3,Exit long,2025-08-14 10:40,LX,23986.75,9,431046,704.34,0.16,709.92,0.16,-365.58,-0.08,2504.32,5.01,5
3,Entry long,2025-08-14 10:15,Long,23947,9,431046,704.34,0.16,709.92,0.16,-365.58,-0.08,2504.32,5.01,5
4,Exit long,2025-08-15 10:00,LX,23783.5,17,809438,-820.08,-0.10,0,0.00,-809.54,-0.10,1684.24,3.37,1
4,Entry long,2025-08-15 09:55,Long,23807,17,809438,-820.08,-0.10,0,0.00,-809.54,-0.10,1684.24,3.37,1
5,Exit long,2025-08-18 10:25,LX,23822.5,10,475655,782.6,0.16,788.8,0.17,-486.2,-0.10,2466.84,4.93,5
5,Entry long,2025-08-18 10:00,Long,23782.75,10,475655,782.6,0.16,788.8,0.17,-486.2,-0.10,2466.84,4.93,5
6,Exit long,2025-08-19 10:25,LX,23670.5,7,332104.5,-726.18,-0.22,83.16,0.03,-721.84,-0.22,1740.66,3.48,5
6,Entry long,2025-08-19 10:00,Long,23721.75,7,332104.5,-726.18,-0.22,83.16,0.03,-721.84,-0.22,1740.66,3.48,5
7,Exit short,2025-08-22 10:00,SX,23317.75,7,325710,-747.18,-0.23,0,0.00,-742.84,-0.23,993.48,1.99,1
7,Entry short,2025-08-22 09:55,Short,23265,7,325710,-747.18,-0.23,0,0.00,-742.84,-0.23,993.48,1.99,1
8,Exit short,2025-08-25 11:00,SX,23575,25,1177925,-856,-0.07,684.5,0.06,-840.5,-0.07,137.48,0.27,2
8,Entry short,2025-08-25 10:50,Short,23558.5,25,1177925,-856,-0.07,684.5,0.06,-840.5,-0.07,137.48,0.27,2
9,Exit short,2025-08-28 09:55,SX,23575.75,8,377848,626.08,0.17,631.04,0.17,-220.96,-0.06,763.56,1.53,1
9,Entry short,2025-08-28 09:50,Short,23615.5,8,377848,626.08,0.17,631.04,0.17,-220.96,-0.06,763.56,1.53,1
10,Exit short,2025-09-03 10:00,SX,23413.75,12,561156,-788.88,-0.14,220.56,0.04,-781.44,-0.14,-25.32,-0.05,1
10,Entry short,2025-09-03 09:55,Short,23381.5,12,561156,-788.88,-0.14,220.56,0.04,-781.44,-0.14,-25.32,-0.05,1
11,Exit short,2025-09-04 10:00,SX,23434.5,13,610330.5,1017.38,0.17,1025.44,0.17,-469.56,-0.08,992.06,1.98,2
11,Entry short,2025-09-04 09:50,Short,23474.25,13,610330.5,1017.38,0.17,1025.44,0.17,-469.56,-0.08,992.06,1.98,2
12,Exit short,2025-09-05 10:10,SX,23755.75,9,428319,704.34,0.16,709.92,0.17,-140.58,-0.03,1696.4,3.39,1
12,Entry short,2025-09-05 10:05,Short,23795.5,9,428319,704.34,0.16,709.92,0.17,-140.58,-0.03,1696.4,3.39,1
13,Exit short,2025-09-09 09:55,SX,23832.75,16,761832,-835.84,-0.11,182.08,0.02,-825.92,-0.11,860.56,1.72,1
13,Entry short,2025-09-09 09:50,Short,23807.25,16,761832,-835.84,-0.11,182.08,0.02,-825.92,-0.11,860.56,1.72,1
14,Exit short,2025-09-10 10:00,SX,23956.75,9,430483.5,-749.16,-0.17,183.42,0.04,-743.58,-0.17,111.4,0.22,2
14,Entry short,2025-09-10 09:50,Short,23915.75,9,430483.5,-749.16,-0.17,183.42,0.04,-743.58,-0.17,111.4,0.22,2
15,Exit short,2025-09-17 04:35,SX,24498.25,13,637988,1017.38,0.16,1025.44,0.16,-612.56,-0.10,1128.78,2.26,213
15,Entry short,2025-09-16 09:50,Short,24538,13,637988,1017.38,0.16,1025.44,0.16,-612.56,-0.10,1128.78,2.26,213
16,Exit long,2025-09-17 10:25,LX,24445.75,14,685293,-829.36,-0.12,159.32,0.02,-820.68,-0.12,299.42,0.60,3
16,Entry long,2025-09-17 10:10,Long,24474.75,14,685293,-829.36,-0.12,159.32,0.02,-820.68,-0.12,299.42,0.60,3
17,Exit short,2025-09-18 11:00,SX,24770.5,16,791880,-795.84,-0.10,454.08,0.06,-785.92,-0.10,-496.42,-0.99,2
17,Entry short,2025-09-18 10:50,Short,24746.25,16,791880,-795.84,-0.10,454.08,0.06,-785.92,-0.10,-496.42,-0.99,2
18,Exit short,2025-09-22 10:20,SX,24887.25,16,795600,-811.84,-0.10,118.08,0.01,-801.92,-0.10,-1308.26,-2.62,2
18,Entry short,2025-09-22 10:10,Short,24862.5,16,795600,-811.84,-0.10,118.08,0.01,-801.92,-0.10,-1308.26,-2.62,2
19,Exit long,2025-09-24 10:30,LX,24801,20,992830,-814.8,-0.08,797.6,0.08,-802.4,-0.08,-2123.06,-4.25,7
19,Entry long,2025-09-24 09:55,Long,24820.75,20,992830,-814.8,-0.08,797.6,0.08,-802.4,-0.08,-2123.06,-4.25,7
20,Exit short,2025-09-26 10:20,SX,24582,6,295461,469.56,0.16,473.28,0.16,-177.72,-0.06,-1653.5,-3.31,3
20,Entry short,2025-09-26 10:05,Short,24621.75,6,295461,469.56,0.16,473.28,0.16,-177.72,-0.06,-1653.5,-3.31,3
21,Exit long,2025-09-30 10:45,LX,24828.25,5,247885,391.3,0.16,394.4,0.16,-425.6,-0.17,-1262.2,-2.52,10
21,Entry long,2025-09-30 09:55,Long,24788.5,5,247885,391.3,0.16,394.4,0.16,-425.6,-0.17,-1262.2,-2.52,10
22,Exit long,2025-10-01 09:55,LX,24818.25,7,346899,547.82,0.16,552.16,0.16,-266.84,-0.08,-714.38,-1.43,1
22,Entry long,2025-10-01 09:50,Long,24778.5,7,346899,547.82,0.16,552.16,0.16,-266.84,-0.08,-714.38,-1.43,1
23,Exit short,2025-10-02 11:25,SX,25053.5,13,650598,-809.12,-0.12,752.44,0.12,-801.06,-0.12,-1523.5,-3.05,7
23,Entry short,2025-10-02 10:50,Short,25023,13,650598,-809.12,-0.12,752.44,0.12,-801.06,-0.12,-1523.5,-3.05,7
24,Exit short,2025-10-03 10:00,SX,25097.75,11,553025,860.86,0.16,867.68,0.16,-28.82,-0.01,-662.64,-1.33,2
24,Entry short,2025-10-03 09:50,Short,25137.5,11,553025,860.86,0.16,867.68,0.16,-28.82,-0.01,-662.64,-1.33,2
