Trade number,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net PnL USD,Return %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
1,Exit short,2025-12-05 11:15,SX,25703.25,15,772290,1173.9,0.15,1183.2,0.15,-729.3,-0.09,1173.9,2.35,4
1,Entry short,2025-12-05 10:55,Short,25743,15,772290,1173.9,0.15,1183.2,0.15,-729.3,-0.09,1173.9,2.35,4
2,Exit short,2025-12-08 10:20,SX,25704.5,10,514885,782.6,0.15,788.8,0.15,-691.2,-0.13,1956.5,3.91,5
2,Entry short,2025-12-08 09:55,Short,25744.25,10,514885,782.6,0.15,788.8,0.15,-691.2,-0.13,1956.5,3.91,5
3,Exit long,2025-12-09 10:40,LX,25670.25,12,615132,939.12,0.15,946.56,0.15,-373.44,-0.06,2895.62,5.79,9
3,Entry long,2025-12-09 09:55,Long,25630.5,12,615132,939.12,0.15,946.56,0.15,-373.44,-0.06,2895.62,5.79,9
4,Exit long,2025-12-10 10:00,LX,25612.5,22,1127764,-841.28,-0.07,118.36,0.01,-827.64,-0.07,2054.34,4.11,1
4,Entry long,2025-12-10 09:55,Long,25631,22,1127764,-841.28,-0.07,118.36,0.01,-827.64,-0.07,2054.34,4.11,1
5,Exit long,2025-12-11 11:00,LX,25541,8,408020,626.08,0.15,631.04,0.15,-60.96,-0.01,2680.42,5.36,2
5,Entry long,2025-12-11 10:50,Long,25501.25,8,408020,626.08,0.15,631.04,0.15,-60.96,-0.01,2680.42,5.36,2
6,Exit long,2025-12-15 10:10,LX,25164.75,15,755745,-821.1,-0.11,223.2,0.03,-811.8,-0.11,1859.32,3.72,1
6,Entry long,2025-12-15 10:05,Long,25191.5,15,755745,-821.1,-0.11,223.2,0.03,-811.8,-0.11,1859.32,3.72,1
7,Exit short,2025-12-16 10:10,SX,25316.25,7,354984,547.82,0.15,552.16,0.16,-683.34,-0.19,2407.14,4.81,2
7,Entry short,2025-12-16 10:00,Short,25356,7,354984,547.82,0.15,552.16,0.16,-683.34,-0.19,2407.14,4.81,2
8,Exit long,2025-12-17 11:10,LX,25055.75,13,652255.5,-822.12,-0.13,921.44,0.14,-814.06,-0.12,1585.02,3.17,2
8,Entry long,2025-12-17 11:00,Long,25086.75,13,652255.5,-822.12,-0.13,921.44,0.14,-814.06,-0.12,1585.02,3.17,2
9,Exit short,2025-12-22 10:30,SX,25665.75,8,411288,626.08,0.15,631.04,0.15,-324.96,-0.08,2211.1,4.42,6
9,Entry short,2025-12-22 10:00,Short,25705.5,8,411288,626.08,0.15,631.04,0.15,-324.96,-0.08,2211.1,4.42,6
10,Exit short,2025-12-23 10:00,SX,25664,10,514075,782.6,0.15,788.8,0.15,-86.2,-0.02,2993.7,5.99,2
10,Entry short,2025-12-23 09:50,Short,25703.75,10,514075,782.6,0.15,788.8,0.15,-86.2,-0.02,2993.7,5.99,2
11,Exit short,2025-12-26 10:00,SX,25845.75,12,621252,939.12,0.15,946.56,0.15,-151.44,-0.02,3932.82,7.87,2
11,Entry short,2025-12-26 09:50,Short,25885.5,12,621252,939.12,0.15,946.56,0.15,-151.44,-0.02,3932.82,7.87,2
12,Exit short,2025-12-30 10:10,SX,25695.75,14,720594,1095.64,0.15,1104.32,0.15,-127.68,-0.02,5028.46,10.06,2
12,Entry short,2025-12-30 10:00,Short,25735.5,14,720594,1095.64,0.15,1104.32,0.15,-127.68,-0.02,5028.46,10.06,2
13,Exit long,2025-12-31 10:10,LX,25588.75,10,512565,-802.4,-0.16,138.8,0.03,-796.2,-0.16,4226.06,8.45,4
13,Entry long,2025-12-31 09:50,Long,25628.25,10,512565,-802.4,-0.16,138.8,0.03,-796.2,-0.16,4226.06,8.45,4
14,Exit short,2026-01-02 10:00,SX,25758,16,823456,-819.84,-0.10,46.08,0.01,-809.92,-0.10,3406.22,6.81,1
14,Entry short,2026-01-02 09:55,Short,25733,16,823456,-819.84,-0.10,46.08,0.01,-809.92,-0.10,3406.22,6.81,1
15,Exit short,2026-01-06 11:00,SX,25661,11,565416.5,860.86,0.15,867.68,0.15,-28.82,-0.01,4267.08,8.53,2
15,Entry short,2026-01-06 10:50,Short,25700.75,11,565416.5,860.86,0.15,867.68,0.15,-28.82,-0.01,4267.08,8.53,2
16,Exit short,2026-01-07 10:25,SX,25867,13,671749,-809.12,-0.12,225.94,0.03,-801.06,-0.12,3457.96,6.92,2
16,Entry short,2026-01-07 10:15,Short,25836.5,13,671749,-809.12,-0.12,225.94,0.03,-801.06,-0.12,3457.96,6.92,2
17,Exit long,2026-01-08 11:35,LX,25600.5,5,256787.5,-788.7,-0.31,344.4,0.13,-785.6,-0.31,2669.26,5.34,18
17,Entry long,2026-01-08 10:05,Long,25678.75,5,256787.5,-788.7,-0.31,344.4,0.13,-785.6,-0.31,2669.26,5.34,18
18,Exit short,2026-01-09 10:00,SX,25758.75,16,823480,-819.84,-0.10,0,0.00,-809.92,-0.10,1849.42,3.70,1
18,Entry short,2026-01-09 09:55,Short,25733.75,16,823480,-819.84,-0.10,0,0.00,-809.92,-0.10,1849.42,3.70,1
19,Exit short,2026-01-13 10:00,SX,25907,11,570828.5,860.86,0.15,867.68,0.15,-545.82,-0.10,2710.28,5.42,1
19,Entry short,2026-01-13 09:55,Short,25946.75,11,570828.5,860.86,0.15,867.68,0.15,-545.82,-0.10,2710.28,5.42,1
20,Exit short,2026-01-16 09:55,SX,25745.5,8,412564,626.08,0.15,631.04,0.15,-36.96,-0.01,3336.36,6.67,1
20,Entry short,2026-01-16 09:50,Short,25785.25,8,412564,626.08,0.15,631.04,0.15,-36.96,-0.01,3336.36,6.67,1
21,Exit long,2026-01-19 10:00,LX,25329.25,12,606948,939.12,0.15,946.56,0.16,-73.44,-0.01,4275.48,8.55,2
21,Entry long,2026-01-19 09:50,Long,25289.5,12,606948,939.12,0.15,946.56,0.16,-73.44,-0.01,4275.48,8.55,2
22,Exit short,2026-01-22 10:00,SX,25540.25,7,358120,547.82,0.15,552.16,0.15,-77.84,-0.02,4823.3,9.65,1
22,Entry short,2026-01-22 09:55,Short,25580,7,358120,547.82,0.15,552.16,0.15,-77.84,-0.02,4823.3,9.65,1
